Gender,Height,Weight
Male,171.6,72.4
Male,162.7,71.1
Male,175.2,74.7
Male,172.7,80.6
Male,194.9,107.1
Male,180.3,89.5
Male,178.6,89.0
Male,177.5,90.9
Male,187.3,97.6
Male,183.0,94.7
Male,167.9,84.8
Male,169.6,81.0
Male,181.5,95.3
Male,169.3,70.7
Male,182.5,92.4
Male,187.0,94.2
Male,175.0,91.6
Male,184.8,96.0
Male,188.5,102.2
Male,184.1,79.5
Male,177.2,83.5
Male,158.0,64.5
Male,169.8,77.9
Male,168.7,87.1
Male,178.8,81.0
Male,177.6,85.4
Male,179.8,93.7
Male,178.3,91.3
Male,181.1,91.8
Male,164.7,72.7
Male,159.4,67.2
Male,171.8,79.6
Male,185.3,101.7
Male,174.4,82.6
Male,165.6,72.1
Male,162.1,67.5
Male,183.2,92.6
Male,178.4,97.0
Male,179.0,86.6
Male,185.7,96.8
Male,175.9,87.6
Male,177.6,90.3
Male,180.4,92.5
Male,180.2,93.3
Male,178.6,83.4
Male,176.5,92.2
Male,175.5,92.6
Male,190.6,101.7
Male,177.7,85.6
Male,184.0,94.2
Male,182.1,93.9
Male,184.5,87.1
Male,180.8,92.8
Male,175.2,87.5
Male,171.0,89.6
Male,182.4,90.7
Male,175.4,85.0
Male,168.5,75.6
Male,177.0,82.7
Male,167.0,72.6
Male,162.4,70.8
Male,166.7,70.9
Male,175.4,77.9
Male,168.7,75.9
Male,176.1,94.8
Male,172.7,84.0
Male,175.0,78.4
Male,182.0,91.9
Male,164.5,77.1
Male,181.2,92.2
Male,171.6,79.7
Male,166.0,73.8
Male,167.8,80.9
Male,162.4,67.7
Male,175.8,78.8
Male,187.7,95.1
Male,178.4,86.6
Male,162.9,66.9
Male,170.2,87.0
Male,177.0,88.2
Male,176.0,90.2
Male,172.0,81.3
Male,164.1,76.7
Male,162.5,64.6
Male,180.9,96.5
Male,182.0,89.1
Male,170.3,77.9
Male,159.1,63.5
Male,179.4,91.3
Male,169.9,79.0
Male,193.6,104.0
Male,182.4,96.6
Male,175.4,88.4
Male,181.1,101.8
Male,181.8,95.3
Male,173.1,86.9
Male,177.4,79.0
Male,195.8,113.0
Male,170.9,82.7
Male,169.7,73.3
Male,168.0,77.5
Male,173.2,77.8
Male,182.5,87.3
Male,171.8,80.8
Male,174.4,85.5
Male,166.6,86.2
Male,194.4,110.3
Male,178.9,97.1
Male,156.2,61.9
Male,176.5,90.1
Male,162.1,70.4
Male,170.7,79.6
Male,175.5,87.3
Male,175.7,84.5
Male,170.6,83.3
Male,172.3,86.1
Male,175.0,83.1
Male,167.9,66.3
Male,171.3,83.0
Male,173.6,92.8
Male,172.0,79.8
Male,182.3,89.1
Male,170.8,82.8
Male,174.8,83.8
Male,176.6,83.5
Male,173.9,81.0
Male,179.2,82.2
Male,176.7,90.6
Male,164.4,75.8
Male,177.4,93.7
Male,179.8,90.2
Male,173.3,86.1
Male,170.3,83.1
Male,169.3,75.1
Male,179.0,85.0
Male,188.7,100.8
Male,175.9,78.6
Male,175.6,85.7
Male,188.9,96.9
Male,176.8,87.9
Male,175.3,79.1
Male,179.6,92.2
Male,188.9,92.7
Male,180.7,90.2
Male,183.2,92.2
Male,161.2,66.9
Male,173.2,82.4
Male,174.9,86.4
Male,174.6,85.4
Male,169.7,78.3
Male,158.3,63.7
Male,185.9,100.6
Male,176.0,78.4
Male,175.1,89.0
Male,168.4,74.1
Male,180.1,91.3
Male,187.0,90.2
Male,185.1,91.2
Male,178.4,89.3
Male,171.8,84.8
Male,165.3,71.2
Male,177.0,82.2
Male,183.6,85.8
Male,185.3,95.3
Male,178.9,89.2
Male,187.6,98.7
Male,167.3,77.0
Male,171.4,83.6
Male,168.7,82.5
Male,175.6,79.2
Male,188.8,104.1
Male,176.5,87.5
Male,179.4,90.7
Male,173.0,77.8
Male,180.0,86.5
Male,181.5,89.5
Male,172.3,83.3
Male,179.2,87.7
Male,175.4,82.3
Male,166.5,74.6
Male,177.2,87.8
Male,169.3,78.2
Male,173.2,88.4
Male,186.3,92.1
Male,156.1,58.4
Male,175.3,80.3
Male,177.5,81.5
Male,183.7,92.5
Male,174.4,80.8
Male,184.9,91.1
Male,174.3,84.2
Male,175.1,88.1
Male,180.2,90.6
Male,186.1,100.4
Male,168.6,85.4
Male,171.2,78.5
Male,187.9,91.3
Male,177.7,86.9
Male,166.2,75.2
Male,175.6,92.3
Male,188.7,96.2
Male,171.3,71.9
Male,177.9,92.9
Male,167.3,71.8
Male,176.6,82.4
Male,164.8,78.4
Male,167.8,76.2
Male,169.0,72.4
Male,168.5,77.9
Male,181.9,94.8
Male,168.0,73.8
Male,183.1,96.7
Male,171.2,83.8
Male,175.8,79.9
Male,169.5,75.5
Male,186.1,91.4
Male,174.2,86.6
Male,182.3,88.5
Male,181.1,96.2
Male,170.4,76.2
Male,181.4,97.6
Male,167.1,77.4
Male,171.2,88.7
Male,167.2,74.0
Male,186.2,101.5
Male,165.6,74.9
Male,166.0,70.9
Male,183.8,90.7
Male,170.1,79.9
Male,169.2,81.2
Male,175.5,80.2
Male,183.2,93.7
Male,190.0,97.6
Male,182.4,90.4
Male,167.9,78.2
Male,175.4,87.1
Male,164.6,66.8
Male,180.6,83.5
Male,171.0,78.5
Male,175.5,78.6
Male,180.6,82.1
Male,162.4,73.6
Male,177.6,83.4
Male,177.1,93.7
Male,165.4,75.9
Male,181.9,95.4
Male,185.2,96.5
Male,169.4,76.8
Male,176.8,77.7
Male,162.8,74.6
Male,184.0,96.1
Male,180.9,94.6
Male,175.4,79.9
Male,191.9,99.3
Male,169.9,80.5
Male,186.2,88.4
Male,167.3,79.6
Male,174.7,79.2
Male,176.1,84.5
Male,172.6,78.9
Male,175.8,85.4
Male,174.0,90.7
Male,180.5,86.0
Male,180.5,93.8
Male,176.5,85.6
Male,190.4,112.9
Male,174.0,83.3
Male,179.4,89.1
Male,171.2,76.4
Male,165.2,80.9
Male,179.9,89.1
Male,179.7,89.0
Male,184.1,90.2
Male,178.9,93.2
Male,192.0,108.6
Male,165.4,77.1
Male,176.2,86.8
Male,172.9,85.0
Male,182.7,97.6
Male,183.2,92.7
Male,187.7,103.1
Male,166.8,82.3
Male,186.4,90.7
Male,187.3,89.6
Male,164.1,78.9
Male,168.4,82.5
Male,167.6,80.6
Male,174.3,81.3
Male,170.5,83.0
Male,174.3,83.6
Male,181.6,104.2
Male,181.7,90.6
Male,174.3,83.1
Male,184.5,92.9
Male,177.1,84.7
Male,169.3,76.2
Male,172.8,81.7
Male,179.3,85.5
Male,171.1,75.9
Male,182.3,87.7
Male,168.7,82.9
Male,173.2,86.3
Male,172.6,82.4
Male,165.9,83.4
Male,177.4,84.6
Male,167.2,77.4
Male,180.1,97.6
Male,181.6,88.7
Male,188.4,101.4
Male,182.8,97.7
Male,167.6,76.4
Male,175.3,89.1
Male,173.9,83.3
Male,165.2,74.5
Male,187.1,101.4
Male,176.7,80.0
Male,175.1,82.0
Male,172.0,76.5
Male,170.1,79.3
Male,176.6,85.3
Male,178.9,90.4
Male,166.9,78.6
Male,164.6,74.1
Male,190.7,104.0
Male,171.6,75.4
Male,177.8,93.7
Male,186.5,98.0
Male,178.3,87.3
Male,183.3,82.2
Male,182.4,94.2
Male,173.4,86.4
Male,175.2,85.6
Male,175.1,90.6
Male,177.2,88.7
Male,168.2,75.3
Male,163.8,74.7
Male,180.6,92.5
Male,178.6,84.9
Male,172.8,76.9
Male,170.5,79.7
Male,182.5,94.3
Male,182.2,89.8
Male,171.3,87.4
Male,166.9,73.9
Male,176.2,93.0
Male,169.3,76.1
Male,172.2,78.6
Male,186.3,93.5
Male,175.7,84.1
Male,187.3,90.5
Male,177.0,89.5
Male,167.2,74.5
Male,191.7,93.7
Male,166.8,81.9
Male,178.9,90.3
Male,183.4,88.7
Male,180.4,87.4
Male,184.1,102.3
Male,153.0,69.8
Male,181.6,87.5
Male,174.3,74.1
Male,179.4,85.1
Male,178.1,99.7
Male,170.5,79.4
Male,169.7,79.4
Male,167.8,73.7
Male,166.2,76.8
Male,174.4,88.4
Male,176.6,79.8
Male,187.8,99.1
Male,172.8,84.0
Male,177.4,90.8
Male,174.2,87.2
Male,175.2,84.5
Male,174.0,84.5
Male,178.1,83.5
Male,167.2,71.1
Male,168.4,74.3
Male,172.0,80.6
Male,174.4,82.6
Male,185.1,97.7
Male,175.3,77.7
Male,188.8,95.4
Male,180.0,84.5
Male,178.3,88.2
Male,176.2,79.1
Male,179.5,88.9
Male,162.0,75.2
Male,181.0,87.9
Male,176.2,88.3
Male,181.5,92.4
Male,182.3,87.3
Male,165.1,69.3
Male,167.6,80.9
Male,173.4,80.8
Male,171.9,81.3
Male,164.1,75.1
Male,182.8,93.0
Male,182.0,92.3
Male,173.9,77.1
Male,162.2,73.9
Male,172.6,80.3
Male,174.7,80.3
Male,181.9,94.3
Male,176.5,89.6
Male,168.1,68.0
Male,170.8,81.8
Male,182.9,92.4
Male,169.8,80.5
Male,171.6,79.8
Male,175.2,88.2
Male,189.6,102.9
Male,179.9,93.6
Male,180.0,88.6
Male,174.1,89.4
Male,165.2,69.9
Male,177.8,84.3
Male,182.9,93.6
Male,178.8,81.4
Male,173.8,88.2
Male,170.4,80.5
Male,180.0,88.9
Male,172.5,81.3
Male,168.5,78.2
Male,158.7,63.6
Male,170.3,85.2
Male,169.6,75.3
Male,178.3,85.3
Male,175.8,83.1
Male,180.8,92.7
Male,182.0,96.0
Male,180.0,81.4
Male,183.4,97.4
Male,163.6,66.5
Male,171.9,80.8
Male,179.0,89.8
Male,181.7,92.9
Male,178.1,90.5
Male,162.7,73.0
Male,176.4,81.5
Male,174.7,89.4
Male,168.6,75.4
Male,170.8,82.9
Male,182.8,93.8
Male,184.7,94.0
Male,165.6,78.2
Male,181.8,95.8
Male,167.2,73.7
Male,172.6,77.1
Male,184.3,90.2
Male,175.5,82.0
Male,167.5,71.5
Male,162.1,75.9
Male,171.0,80.4
Male,182.6,89.2
Male,174.5,83.6
Male,172.6,82.9
Male,175.9,79.4
Male,164.8,74.0
Male,170.6,80.7
Male,185.8,104.8
Male,167.0,75.7
Male,161.0,64.4
Male,195.2,109.1
Male,173.4,78.4
Male,166.3,68.2
Male,181.4,94.4
Male,171.9,84.6
Male,174.4,77.3
Male,170.8,79.1
Male,164.6,72.5
Male,172.8,81.7
Male,184.8,92.8
Male,171.5,82.5
Male,182.3,95.9
Male,168.4,82.1
Male,191.0,100.9
Male,161.3,71.1
Male,170.8,74.2
Male,172.2,76.7
Male,168.6,78.4
Male,170.7,88.1
Male,181.6,91.9
Male,173.2,74.9
Male,186.2,102.2
Male,195.8,109.1
Male,159.0,69.3
Male,176.7,92.2
Male,191.6,100.1
Male,160.2,63.7
Male,194.8,105.8
Male,170.0,76.9
Male,162.9,66.3
Male,176.7,86.8
Male,180.8,83.4
Male,171.5,91.1
Male,185.9,93.8
Male,181.9,81.5
Male,172.1,86.3
Male,183.6,103.1
Male,166.2,72.9
Male,176.6,94.3
Male,174.7,76.1
Male,191.0,99.1
Male,183.7,95.0
Male,176.1,96.3
Male,164.9,68.0
Male,176.5,90.5
Male,169.6,84.8
Male,180.2,82.1
Male,185.4,86.6
Male,182.2,90.1
Male,154.9,68.4
Male,171.5,80.3
Male,173.5,84.7
Male,176.1,87.6
Male,172.5,76.5
Male,176.4,93.2
Male,172.8,78.3
Male,195.2,115.3
Male,179.1,81.7
Male,177.8,80.0
Male,167.4,68.6
Male,176.8,86.0
Male,173.9,75.7
Male,173.3,74.2
Male,179.6,88.1
Male,172.1,78.0
Male,182.9,85.9
Male,184.7,94.1
Male,168.0,83.4
Male,173.7,85.9
Male,181.8,83.7
Male,178.7,83.9
Male,167.4,72.1
Male,158.8,65.7
Male,174.1,85.7
Male,175.8,88.1
Male,162.2,73.3
Male,185.8,93.3
Male,182.7,90.1
Male,176.8,84.2
Male,174.2,82.1
Male,188.1,98.5
Male,171.6,77.7
Male,185.5,102.3
Male,161.9,72.0
Male,182.3,94.1
Male,172.0,91.2
Male,181.7,100.2
Male,169.4,83.7
Male,190.6,100.7
Male,179.8,84.6
Male,171.4,82.0
Male,183.1,88.5
Male,175.5,86.3
Male,175.6,86.3
Male,176.1,81.8
Male,169.9,78.1
Male,180.8,90.3
Male,178.4,89.1
Male,177.4,81.0
Male,164.4,73.3
Male,185.2,92.6
Male,180.8,91.1
Male,160.3,69.8
Male,168.7,78.9
Male,176.8,83.8
Male,178.4,86.5
Male,177.0,82.9
Male,172.4,77.5
Male,171.1,79.2
Male,180.3,82.6
Male,185.1,100.6
Male,158.4,68.4
Male,160.6,64.5
Male,178.2,91.5
Male,175.1,92.7
Male,178.2,86.0
Male,169.4,79.0
Male,177.7,89.0
Male,162.8,74.6
Male,168.4,72.2
Male,179.2,92.7
Male,186.2,93.5
Male,170.2,71.0
Male,181.4,90.6
Male,175.9,73.6
Male,194.6,108.7
Male,174.5,88.6
Male,155.2,66.8
Male,182.5,91.9
Male,165.7,77.3
Male,170.8,71.7
Male,190.1,104.1
Male,164.8,70.3
Male,172.3,81.5
Male,174.5,85.4
Male,174.9,87.9
Male,177.9,86.5
Male,171.6,89.1
Male,173.8,78.4
Male,171.9,77.8
Male,175.7,87.0
Male,182.4,92.2
Male,187.6,101.4
Male,177.2,84.5
Male,169.2,87.0
Male,168.1,70.1
Male,170.5,82.8
Male,194.3,104.7
Male,176.7,83.7
Male,177.8,90.9
Male,187.6,101.0
Male,175.2,78.5
Male,179.4,90.0
Male,165.5,69.5
Male,165.7,76.5
Male,178.1,84.7
Male,172.2,81.6
Male,174.7,90.5
Male,172.8,76.0
Male,174.7,84.8
Male,173.5,83.8
Male,170.0,76.9
Male,166.0,75.7
Male,168.2,80.2
Male,175.1,88.9
Male,177.1,85.4
Male,157.6,67.7
Male,170.8,75.8
Male,165.8,73.1
Male,176.3,85.6
Male,167.8,73.6
Male,175.4,90.0
Male,173.0,84.8
Male,184.7,95.4
Male,181.1,86.1
Male,179.8,95.0
Male,177.3,81.7
Male,179.1,87.6
Male,171.8,73.3
Male,175.6,83.5
Male,176.1,81.8
Male,173.0,85.8
Male,187.4,98.4
Male,183.1,94.1
Male,183.9,96.3
Male,176.6,86.0
Male,181.3,85.8
Male,171.3,85.3
Male,161.8,77.0
Male,182.0,94.5
Male,189.1,98.7
Male,174.0,76.1
Male,173.0,77.9
Male,160.1,59.8
Male,174.6,86.3
Male,183.0,95.2
Male,176.3,82.0
Male,180.2,88.1
Male,180.4,87.5
Male,185.7,93.8
Male,175.8,82.7
Male,177.5,88.9
Male,180.5,89.8
Male,166.5,73.7
Male,170.8,73.3
Male,183.5,98.6
Male,176.4,79.3
Male,188.2,98.5
Male,176.8,82.4
Male,174.4,82.3
Male,187.7,94.4
Male,183.0,90.2
Male,174.0,83.8
Male,169.6,64.3
Male,176.0,81.4
Male,183.2,90.3
Male,181.1,90.3
Male,170.8,79.0
Male,166.7,70.1
Male,167.3,75.1
Male,166.6,73.6
Male,174.8,83.3
Male,163.7,66.7
Male,171.1,81.3
Male,181.3,90.7
Male,176.0,92.0
Male,178.3,80.1
Male,169.4,79.4
Male,184.0,95.6
Male,177.6,85.2
Male,174.0,87.4
Male,161.7,72.4
Male,183.5,98.4
Male,167.4,84.4
Male,188.2,98.0
Male,176.9,83.0
Male,182.5,88.3
Male,175.3,82.9
Male,174.1,79.4
Male,178.4,94.1
Male,167.1,79.8
Male,168.4,79.9
Male,172.2,83.8
Male,173.3,88.9
Male,184.9,95.2
Male,174.6,86.2
Male,170.3,82.9
Male,179.8,89.5
Male,171.5,78.4
Male,185.3,94.1
Male,169.0,77.8
Male,163.6,66.0
Male,177.8,90.2
Male,175.8,89.5
Male,181.5,88.7
Male,182.7,98.7
Male,175.2,87.3
Male,165.2,74.4
Male,177.9,88.9
Male,173.5,82.2
Male,185.7,95.9
Male,179.6,89.5
Male,174.9,86.1
Male,167.5,81.9
Male,181.7,93.7
Male,184.5,101.6
Male,171.5,79.6
Male,178.4,92.5
Male,186.0,98.0
Male,177.0,91.5
Male,177.2,89.7
Male,176.6,90.2
Male,177.3,89.2
Male,158.8,72.4
Male,181.8,91.0
Male,179.0,90.3
Male,173.2,83.5
Male,178.2,84.0
Male,177.0,92.1
Male,173.7,80.9
Male,157.4,62.4
Male,170.5,84.8
Male,165.4,72.2
Male,174.2,89.0
Male,168.6,75.7
Male,173.0,85.0
Male,170.7,76.5
Male,164.4,83.7
Male,174.6,84.8
Male,173.0,80.9
Male,192.3,101.4
Male,166.8,77.5
Male,179.6,89.9
Male,171.6,80.9
Male,197.0,109.8
Male,172.8,84.4
Male,179.7,89.3
Male,172.4,69.4
Male,172.9,76.8
Male,173.9,82.6
Male,173.1,84.9
Male,179.9,92.8
Male,185.8,105.6
Male,164.5,80.3
Male,164.5,71.7
Male,176.1,84.2
Male,173.8,83.4
Male,176.0,93.6
Male,183.7,95.7
Male,169.5,70.8
Male,171.5,81.2
Male,175.5,89.2
Male,171.3,87.5
Male,178.8,81.4
Male,178.6,95.1
Male,174.3,91.5
Male,180.4,87.5
Male,180.2,86.5
Male,172.1,81.1
Male,182.4,100.0
Male,185.3,90.3
Male,181.3,93.1
Male,185.0,90.6
Male,167.0,76.1
Male,174.7,84.3
Male,174.4,93.7
Male,171.5,80.3
Male,182.8,96.2
Male,167.3,79.9
Male,169.9,88.6
Male,179.1,80.3
Male,171.2,77.6
Male,179.1,93.3
Male,184.0,94.4
Male,179.2,89.4
Male,178.3,88.3
Male,180.8,93.5
Male,161.5,71.1
Male,172.3,76.9
Male,170.2,76.6
Male,166.4,79.6
Male,166.5,80.6
Male,174.7,84.8
Male,180.1,82.7
Male,168.5,71.0
Male,163.2,77.0
Male,167.6,78.9
Male,167.7,78.1
Male,180.0,100.3
Male,175.2,86.2
Male,175.1,86.7
Male,162.2,73.4
Male,173.9,80.2
Male,183.2,97.3
Male,185.3,97.3
Male,172.4,76.6
Male,172.0,79.7
Male,174.0,92.1
Male,177.5,92.3
Male,171.8,87.1
Male,181.5,82.6
Male,186.1,102.2
Male,152.1,53.4
Male,179.9,98.0
Male,165.1,67.7
Male,175.3,85.4
Male,177.7,90.6
Male,170.6,73.8
Male,184.8,102.8
Male,174.1,84.7
Male,168.1,68.0
Male,175.7,85.8
Male,176.1,83.6
Male,177.3,94.5
Male,171.3,78.1
Male,187.0,96.4
Male,174.1,88.0
Male,169.4,76.8
Male,176.2,91.0
Male,175.4,78.0
Male,181.0,95.0
Male,179.3,98.2
Male,167.3,71.4
Male,169.0,76.3
Male,175.5,88.3
Male,185.0,100.3
Male,175.6,91.6
Male,172.5,78.6
Male,172.5,83.5
Male,163.8,72.9
Male,170.2,83.4
Male,174.0,83.5
Male,170.6,81.4
Male,182.7,82.9
Male,177.4,86.1
Male,177.2,90.6
Male,169.1,69.6
Male,173.7,86.4
Male,182.1,96.4
Male,172.5,84.5
Male,169.7,75.0
Male,172.5,78.9
Male,179.4,81.9
Male,157.1,65.1
Male,174.6,82.5
Male,171.7,81.4
Male,177.6,90.6
Male,171.2,81.1
Male,171.4,82.0
Male,174.8,88.5
Male,173.7,82.0
Male,181.2,95.6
Male,178.4,83.5
Male,170.9,79.5
Male,179.3,89.5
Male,177.4,85.5
Male,165.4,83.4
Male,187.2,105.1
Male,176.0,88.5
Male,172.5,79.0
Male,183.8,96.8
Male,175.1,85.2
Male,180.0,94.9
Male,164.2,73.7
Male,175.4,80.0
Male,171.9,81.0
Male,194.9,109.6
Male,172.4,82.1
Male,160.4,70.2
Male,173.5,79.5
Male,181.7,87.1
Male,174.0,79.6
Male,169.2,75.0
Male,172.9,84.8
Male,178.5,92.3
Male,172.5,80.3
Male,181.5,90.4
Male,172.9,78.8
Male,175.6,83.7
Male,177.4,89.1
Male,182.3,86.0
Male,172.5,90.5
Male,168.5,75.3
Male,175.8,84.5
Male,172.2,81.5
Male,181.1,96.0
Male,191.3,109.1
Male,173.2,79.3
Male,169.6,79.9
Male,174.1,86.2
Male,169.5,77.0
Male,184.0,96.7
Male,165.7,69.0
Male,170.5,70.5
Male,165.4,69.5
Male,161.9,70.2
Male,166.2,79.3
Male,170.2,72.7
Male,171.0,88.5
Male,165.1,71.5
Male,172.0,83.9
Male,170.9,81.0
Male,173.3,79.3
Male,170.7,80.1
Male,177.9,94.5
Male,173.4,84.2
Male,173.7,82.4
Male,182.7,97.5
Male,175.6,76.1
Male,177.4,92.0
Male,174.1,81.8
Male,174.9,80.1
Male,186.9,104.1
Male,173.6,88.8
Male,173.4,83.0
Male,181.4,89.1
Male,181.0,87.4
Male,170.6,76.3
Male,173.8,80.8
Male,176.5,91.9
Male,176.2,79.8
Male,165.3,74.2
Male,178.6,86.2
Male,178.1,87.3
Male,174.4,82.7
Male,173.8,75.3
Male,180.8,92.0
Male,172.7,81.4
Male,166.0,79.0
Male,175.1,86.1
Male,176.8,84.8
Male,182.0,95.8
Male,168.5,79.7
Male,171.8,89.2
Male,169.9,82.4
Male,171.4,77.8
Male,174.0,78.3
Male,189.7,99.3
Male,163.4,71.6
Male,174.2,87.1
Male,184.1,96.6
Male,184.3,100.9
Male,163.6,71.7
Male,182.1,92.0
Male,177.0,80.7
Male,173.2,83.5
Male,177.9,81.5
Male,179.5,83.6
Male,170.9,86.3
Male,164.6,69.7
Male,179.1,91.8
Male,175.0,87.0
Male,180.9,82.9
Male,179.5,84.7
Male,172.6,77.7
Male,187.8,95.8
Male,168.1,81.7
Male,165.9,85.9
Male,178.2,79.5
Male,148.4,55.0
Male,184.0,91.6
Male,171.4,75.0
Male,170.2,75.1
Male,173.0,84.8
Male,173.4,81.2
Male,174.3,76.9
Male,183.2,93.2
Male,170.8,79.8
Male,184.6,92.3
Male,160.5,63.1
Male,169.1,86.1
Male,185.2,100.9
Male,189.3,102.3
Male,176.3,76.9
Male,184.9,91.5
Male,178.5,87.1
Male,183.4,85.7
Male,178.8,82.1
Male,181.8,97.7
Male,171.6,76.4
Male,171.5,84.5
Male,185.1,86.3
Male,171.8,74.9
Male,156.9,66.4
Male,175.7,81.6
Male,166.8,68.8
Male,167.3,72.6
Male,177.2,84.5
Male,170.2,75.6
Male,171.9,87.7
Male,190.4,97.3
Male,186.7,85.7
Male,166.8,77.1
Male,170.6,82.9
Male,178.8,88.0
Male,179.8,90.0
Male,180.9,92.7
Male,169.6,74.2
Male,176.2,84.0
Male,160.0,61.5
Male,170.4,82.8
Male,180.8,96.8
Male,169.3,78.0
Male,174.0,88.5
Male,178.1,82.5
Male,176.8,94.8
Male,179.6,87.1
Male,180.9,92.6
Male,189.6,96.8
Male,183.4,90.5
Male,168.6,79.7
Male,167.2,87.5
Male,171.9,87.2
Male,180.9,95.5
Male,185.7,97.2
Male,173.2,81.2
Male,172.4,82.7
Male,169.6,84.5
Male,167.5,82.1
Male,166.1,75.1
Male,178.5,83.4
Male,169.6,76.2
Male,171.2,83.4
Male,175.3,90.1
Male,169.5,79.0
Male,165.3,72.8
Male,184.7,102.5
Male,179.2,92.4
Male,173.9,83.2
Male,172.5,81.2
Male,181.7,96.4
Male,177.9,87.9
Male,171.6,85.0
Male,180.2,85.6
Male,184.1,102.2
Male,177.7,92.2
Male,168.7,79.9
Male,178.9,86.3
Male,181.3,90.2
Male,158.6,69.3
Male,183.3,85.6
Male,172.3,78.4
Male,178.9,89.0
Male,173.8,85.3
Male,181.6,95.2
Male,183.3,89.1
Male,175.0,83.9
Male,167.7,75.9
Male,188.5,92.9
Male,164.0,71.5
Male,182.5,99.4
Male,162.5,62.9
Male,166.4,75.5
Male,182.8,93.4
Male,171.1,76.2
Male,168.7,76.8
Male,181.8,88.0
Male,184.8,99.6
Male,174.8,84.8
Male,173.7,81.5
Male,179.0,87.8
Male,177.9,90.3
Male,178.3,90.0
Male,185.0,93.7
Male,168.7,80.6
Male,187.5,99.3
Male,163.3,72.5
Male,169.5,82.6
Male,178.9,87.4
Male,166.1,66.3
Male,173.3,83.1
Male,174.0,76.7
Male,169.3,81.9
Male,187.2,96.9
Male,178.7,87.1
Male,172.3,82.4
Male,179.2,93.4
Male,169.7,84.5
Male,188.5,101.1
Male,171.9,78.8
Male,170.9,78.3
Male,184.4,93.2
Male,166.0,78.4
Male,183.3,93.0
Male,172.9,88.1
Male,168.0,77.5
Male,172.4,77.5
Male,173.1,88.4
Male,162.0,66.7
Male,170.4,74.8
Male,176.2,88.1
Male,176.7,83.0
Male,184.3,95.6
Male,172.7,77.7
Male,174.1,78.1
Male,171.8,88.4
Male,167.8,76.0
Male,173.7,81.5
Male,176.8,85.7
Male,177.3,87.3
Male,179.7,96.5
Male,179.1,79.3
Male,185.4,101.8
Male,170.2,80.0
Male,178.7,83.2
Male,166.8,82.4
Male,163.9,69.7
Male,162.2,70.3
Male,179.9,92.5
Male,172.2,81.6
Male,171.7,84.2
Male,172.5,78.7
Male,184.6,98.3
Male,165.7,65.9
Male,171.5,80.5
Male,174.6,76.9
Male,178.7,91.9
Male,183.0,90.3
Male,170.2,75.6
Male,181.7,90.7
Male,177.0,85.1
Male,168.1,77.3
Male,169.7,78.7
Male,167.3,76.9
Male,188.0,99.7
Male,168.6,78.4
Male,177.4,88.9
Male,178.2,88.4
Male,182.1,93.3
Male,171.5,76.0
Male,167.7,75.8
Male,171.3,75.0
Male,175.1,82.7
Male,169.0,85.9
Male,180.8,88.6
Male,175.0,82.0
Male,166.2,72.9
Male,178.9,90.8
Male,181.0,85.9
Male,173.6,79.0
Male,186.3,98.5
Male,183.6,96.7
Male,188.1,99.5
Male,173.5,87.9
Male,165.5,77.8
Male,154.0,71.0
Male,175.2,87.1
Male,176.5,85.7
Male,165.1,73.0
Male,178.3,89.6
Male,165.1,63.0
Male,182.0,86.2
Male,184.4,102.0
Male,180.5,86.8
Male,184.7,99.2
Male,175.6,80.1
Male,175.2,82.7
Male,181.7,92.5
Male,165.9,77.9
Male,185.7,88.0
Male,174.9,80.3
Male,175.2,72.3
Male,170.2,90.4
Male,181.8,84.3
Male,178.7,90.2
Female,149.6,46.3
Female,165.7,64.1
Female,161.0,59.4
Female,163.8,58.1
Female,157.0,58.9
Female,167.6,71.1
Female,159.6,52.1
Female,166.8,74.9
Female,157.2,50.7
Female,161.7,47.2
Female,173.0,75.6
Female,157.0,48.2
Female,161.0,58.1
Female,149.6,46.1
Female,148.4,44.5
Female,154.5,57.6
Female,178.1,68.6
Female,158.1,52.5
Female,156.8,48.9
Female,160.2,66.0
Female,158.2,63.3
Female,157.0,55.7
Female,168.5,71.4
Female,165.9,65.8
Female,167.9,67.4
Female,163.9,60.2
Female,143.6,38.5
Female,159.4,62.8
Female,156.4,62.3
Female,157.5,56.5
Female,165.9,63.6
Female,155.5,49.1
Female,170.2,68.1
Female,152.9,54.0
Female,162.4,63.3
Female,160.9,57.0
Female,161.8,60.0
Female,153.1,59.2
Female,161.1,58.4
Female,154.0,49.8
Female,171.1,66.2
Female,169.9,72.1
Female,152.5,52.0
Female,163.0,60.4
Female,161.2,58.5
Female,170.8,69.9
Female,168.2,63.0
Female,164.3,62.9
Female,168.1,82.0
Female,167.3,67.6
Female,165.2,65.8
Female,163.8,65.6
Female,158.9,63.3
Female,156.5,59.0
Female,154.8,53.3
Female,161.4,62.4
Female,158.1,62.8
Female,168.1,64.1
Female,158.9,56.1
Female,169.2,66.0
Female,151.4,49.8
Female,163.8,72.3
Female,164.9,69.1
Female,155.9,64.2
Female,167.8,67.0
Female,162.3,59.7
Female,176.8,71.2
Female,170.6,71.2
Female,161.0,65.2
Female,155.5,44.8
Female,151.6,57.3
Female,162.8,60.9
Female,153.9,53.6
Female,157.8,65.9
Female,142.6,41.2
Female,171.3,77.5
Female,165.3,70.8
Female,166.4,63.0
Female,160.4,56.3
Female,149.5,46.7
Female,167.7,64.3
Female,156.3,60.6
Female,161.5,60.4
