주문시간,실제도착시간,예상도착시간,앱종류,거리,결제종류,user
2022-09-25 14:03:24,2022-09-25 14:44:13,2022-09-25 14:29:02,여기여,19.72,앱결제,user_417
2022-12-02 13:42:32,2022-12-02 15:00:30,2022-12-02 15:06:07,여기여,6.96,앱결제,user_368
2022-11-18 22:14:33,2022-11-18 22:44:57,2022-11-18 22:52:34,배달왕,15.31,카드,user_295
2023-02-17 17:14:11,2023-02-17 18:53:50,2023-02-17 18:41:35,여기여,0.58,카드,user_367
2022-11-17 15:03:53,2022-11-17 15:50:08,2022-11-17 15:42:49,여기여,15.88,앱결제,user_350
2023-03-15 14:20:07,2023-03-15 15:40:09,2023-03-15 15:30:28,여기여,11.65,현금,user_430
2022-09-08 21:50:58,2022-09-08 23:16:36,2022-09-08 23:02:46,배고팡,6.46,앱결제,user_476
2022-10-10 17:25:41,2022-10-10 18:17:52,2022-10-10 18:22:17,여기여,12.13,앱결제,user_444
2023-04-16 13:49:27,2023-04-16 14:12:12,2023-04-16 14:23:49,배고팡,18.55,카드,user_209
2022-11-19 18:52:34,2022-11-19 20:30:20,2022-11-19 20:34:02,여기여,7.19,현금,user_96
2023-03-20 21:44:01,2023-03-20 23:12:44,2023-03-20 22:24:48,배달왕,13.7,현금,user_23
2022-10-01 20:39:56,2022-10-01 22:24:54,2022-10-01 21:10:17,배달왕,10.26,현금,user_290
2022-10-20 10:45:51,2022-10-20 12:30:19,2022-10-20 12:54:07,배고팡,9.54,현금,user_255
2023-08-15 08:04:17,2023-08-15 09:06:45,2023-08-15 08:24:23,여기여,17.67,앱결제,user_79
2022-11-22 08:19:08,2022-11-22 09:39:00,2022-11-22 08:45:55,배달왕,1.37,카드,user_223
2022-12-18 23:29:08,2022-12-19 00:35:10,2022-12-19 00:54:07,여기여,1.01,앱결제,user_379
2023-06-09 23:04:08,2023-06-10 00:42:19,2023-06-10 00:39:32,여기여,6.14,카드,user_382
2023-06-26 19:54:37,2023-06-26 21:30:24,2023-06-26 20:25:56,배달왕,16.0,현금,user_476
2023-05-11 01:55:20,2023-05-11 02:49:16,2023-05-11 02:39:16,배달왕,4.11,카드,user_468
2023-06-28 05:06:05,2023-06-28 06:56:02,2023-06-28 06:43:58,배고팡,18.97,카드,user_318
2023-05-19 11:36:16,2023-05-19 12:44:47,2023-05-19 12:56:02,배달왕,3.41,앱결제,user_244
2023-02-23 12:40:02,2023-02-23 13:00:58,2023-02-23 13:22:59,여기여,2.6,현금,user_421
2023-05-04 21:11:27,2023-05-04 22:41:31,2023-05-04 21:55:09,배달왕,5.12,현금,user_465
2023-03-22 21:29:40,2023-03-22 23:03:46,2023-03-22 22:49:38,배고팡,4.88,카드,user_302
2023-01-29 14:16:42,2023-01-29 14:44:42,2023-01-29 14:36:57,여기여,0.59,현금,user_499
2023-06-07 02:44:43,2023-06-07 03:26:20,2023-06-07 03:47:59,배달왕,11.1,현금,user_382
2023-03-24 12:40:12,2023-03-24 14:26:24,2023-03-24 13:28:39,여기여,19.6,카드,user_368
2022-10-13 18:55:51,2022-10-13 20:09:40,2022-10-13 20:02:13,배달왕,18.87,현금,user_423
2023-06-14 14:33:46,2023-06-14 15:39:30,2023-06-14 15:44:05,여기여,9.67,현금,user_207
2023-06-11 22:57:21,2023-06-12 00:10:19,2023-06-11 23:58:13,배달왕,6.02,현금,user_292
2023-08-21 09:02:55,2023-08-21 09:41:04,2023-08-21 10:01:20,배달왕,17.02,현금,user_309
2022-12-08 21:10:51,2022-12-08 22:39:46,2022-12-08 21:39:27,여기여,15.32,현금,user_64
2023-01-14 00:25:05,2023-01-14 00:59:42,2023-01-14 01:22:30,배달왕,4.71,현금,user_16
2022-08-24 06:00:33,2022-08-24 07:22:37,2022-08-24 07:52:38,여기여,19.45,앱결제,user_320
2022-11-28 02:42:45,2022-11-28 04:20:07,2022-11-28 04:49:14,배달왕,19.37,현금,user_477
2023-07-25 05:38:32,2023-07-25 06:03:56,2023-07-25 06:07:53,배고팡,11.0,현금,user_172
2023-02-09 03:16:06,2023-02-09 04:05:50,2023-02-09 03:37:48,배달왕,10.16,현금,user_236
2023-05-10 03:58:29,2023-05-10 05:40:48,2023-05-10 05:46:22,배고팡,1.4,카드,user_396
2022-11-27 08:43:47,2022-11-27 10:22:15,2022-11-27 09:44:40,배달왕,5.49,앱결제,user_358
2023-02-13 10:52:55,2023-02-13 11:38:56,2023-02-13 11:30:00,배고팡,16.05,현금,user_385
2023-02-20 11:29:04,2023-02-20 12:54:37,2023-02-20 13:18:18,여기여,19.39,현금,user_324
2022-10-01 22:08:43,2022-10-01 23:22:46,2022-10-01 23:44:00,배고팡,8.09,현금,user_80
2023-04-21 06:51:21,2023-04-21 07:51:42,2023-04-21 07:18:56,배고팡,3.06,카드,user_477
2023-01-20 02:02:19,2023-01-20 03:43:34,2023-01-20 03:28:02,배고팡,1.87,앱결제,user_31
2023-04-14 17:58:29,2023-04-14 19:39:33,2023-04-14 18:33:35,배달왕,0.57,카드,user_373
2022-12-27 03:42:03,2022-12-27 05:08:47,2022-12-27 05:05:54,배고팡,1.9,앱결제,user_326
2023-03-05 00:38:16,2023-03-05 01:58:13,2023-03-05 01:23:19,배고팡,18.71,앱결제,user_133
2023-06-12 09:58:19,2023-06-12 11:02:59,2023-06-12 11:26:25,여기여,14.94,현금,user_211
2023-07-02 08:17:08,2023-07-02 09:50:21,2023-07-02 09:50:35,배달왕,7.42,앱결제,user_186
2023-08-14 03:47:30,2023-08-14 05:10:48,2023-08-14 04:11:05,여기여,12.63,앱결제,user_81
2023-02-19 09:42:16,2023-02-19 10:51:14,2023-02-19 10:26:47,배달왕,12.4,앱결제,user_308
2022-09-09 19:59:17,2022-09-09 21:47:30,2022-09-09 21:32:22,여기여,6.27,앱결제,user_185
2022-10-06 15:59:33,2022-10-06 17:06:21,2022-10-06 17:23:49,배달왕,15.28,카드,user_207
2023-01-09 07:16:00,2023-01-09 07:35:15,2023-01-09 07:53:47,배고팡,3.56,카드,user_335
2022-09-27 14:20:44,2022-09-27 16:10:35,2022-09-27 15:47:52,배고팡,10.61,앱결제,user_62
2022-09-16 09:49:08,2022-09-16 11:24:05,2022-09-16 11:20:27,배고팡,19.43,현금,user_211
2023-06-29 12:30:54,2023-06-29 13:38:27,2023-06-29 13:52:11,배고팡,18.52,카드,user_222
2023-06-15 21:31:58,2023-06-15 22:46:16,2023-06-15 23:11:17,배고팡,19.12,현금,user_85
2022-08-22 06:26:32,2022-08-22 07:47:21,2022-08-22 06:49:32,배달왕,8.27,카드,user_354
2022-10-25 18:05:51,2022-10-25 19:09:27,2022-10-25 18:40:23,배고팡,14.41,카드,user_445
2022-09-12 12:41:40,2022-09-12 14:10:41,2022-09-12 13:26:20,배고팡,6.79,앱결제,user_3
2023-02-21 22:18:16,2023-02-21 23:33:26,2023-02-21 23:03:45,여기여,1.08,현금,user_442
2023-06-14 00:57:00,2023-06-14 01:44:59,2023-06-14 01:21:13,여기여,1.28,현금,user_312
2023-05-14 18:17:13,2023-05-14 18:33:13,2023-05-14 18:48:19,배달왕,14.98,현금,user_177
2023-07-19 07:44:51,2023-07-19 09:10:31,2023-07-19 09:16:36,배고팡,18.84,현금,user_148
2023-04-13 21:28:52,2023-04-13 23:00:39,2023-04-13 22:49:45,배고팡,11.42,현금,user_389
2023-07-18 10:26:48,2023-07-18 11:56:05,2023-07-18 11:53:33,배고팡,6.02,현금,user_31
2023-01-23 20:55:16,2023-01-23 21:18:35,2023-01-23 21:20:24,여기여,15.36,앱결제,user_3
2023-04-03 15:45:28,2023-04-03 16:07:56,2023-04-03 16:07:24,배달왕,3.29,카드,user_331
2022-12-07 04:04:20,2022-12-07 05:19:57,2022-12-07 05:04:35,배달왕,7.48,앱결제,user_76
2022-12-30 21:14:55,2022-12-30 22:28:11,2022-12-30 22:16:17,배고팡,16.65,현금,user_490
2022-08-31 14:30:25,2022-08-31 15:23:21,2022-08-31 14:58:50,배달왕,10.64,카드,user_292
2023-02-22 02:58:17,2023-02-22 03:33:26,2023-02-22 03:21:56,배고팡,9.97,현금,user_267
2022-11-06 18:06:16,2022-11-06 18:22:36,2022-11-06 18:42:33,배달왕,16.78,카드,user_497
2022-10-29 01:13:00,2022-10-29 02:10:36,2022-10-29 01:50:35,배고팡,5.91,카드,user_433
2022-10-17 05:10:14,2022-10-17 06:48:10,2022-10-17 06:55:08,배달왕,16.77,카드,user_370
2023-08-13 10:01:43,2023-08-13 11:34:26,2023-08-13 11:06:08,여기여,4.21,카드,user_166
2022-09-21 00:29:27,2022-09-21 01:24:26,2022-09-21 00:49:44,배달왕,11.59,카드,user_257
2023-02-11 15:00:06,2023-02-11 16:42:46,2023-02-11 16:34:10,배달왕,2.98,앱결제,user_130
2023-01-21 21:44:15,2023-01-21 22:31:59,2023-01-21 22:54:11,여기여,5.82,카드,user_312
2022-11-05 00:36:46,2022-11-05 01:19:45,2022-11-05 00:56:52,여기여,2.3,현금,user_325
2022-11-25 13:00:08,2022-11-25 14:06:45,2022-11-25 13:50:39,배고팡,3.47,현금,user_369
2023-08-03 03:26:45,2023-08-03 05:01:16,2023-08-03 04:50:26,배고팡,12.62,카드,user_284
2023-05-22 18:03:03,2023-05-22 18:55:22,2023-05-22 19:24:44,배고팡,14.39,현금,user_210
2023-02-10 08:09:54,2023-02-10 09:57:25,2023-02-10 10:19:16,여기여,18.69,카드,user_131
2023-07-01 08:15:36,2023-07-01 09:00:23,2023-07-01 09:12:13,여기여,14.14,카드,user_134
2022-10-22 14:02:13,2022-10-22 15:36:25,2022-10-22 14:58:35,여기여,8.89,현금,user_305
2022-09-09 01:26:05,2022-09-09 02:03:58,2022-09-09 02:18:56,여기여,14.14,현금,user_348
2023-02-04 19:52:13,2023-02-04 21:20:54,2023-02-04 21:06:17,여기여,6.19,앱결제,user_469
2022-09-22 11:33:47,2022-09-22 12:50:08,2022-09-22 13:20:30,배고팡,15.73,카드,user_434
2023-02-23 23:28:53,2023-02-24 01:12:17,2023-02-24 01:25:51,여기여,18.71,현금,user_366
2023-05-11 12:51:57,2023-05-11 14:14:53,2023-05-11 13:23:07,여기여,0.79,카드,user_167
2022-10-13 00:32:57,2022-10-13 01:06:40,2022-10-13 01:10:39,여기여,5.22,현금,user_67
2023-03-08 01:06:49,2023-03-08 02:28:59,2023-03-08 02:33:22,배고팡,14.03,현금,user_358
2023-03-26 01:13:25,2023-03-26 02:31:44,2023-03-26 02:17:25,여기여,10.31,앱결제,user_98
2023-03-19 11:00:07,2023-03-19 11:34:09,2023-03-19 11:35:26,여기여,7.94,앱결제,user_273
2022-08-24 13:28:14,2022-08-24 14:16:07,2022-08-24 14:32:37,배고팡,11.24,현금,user_372
2023-04-12 18:04:35,2023-04-12 19:08:56,2023-04-12 18:35:08,배달왕,8.8,카드,user_12
2023-07-20 11:27:38,2023-07-20 13:05:16,2023-07-20 13:00:16,배달왕,16.11,카드,user_338
2023-04-12 19:23:15,2023-04-12 20:00:17,2023-04-12 20:00:55,여기여,1.02,현금,user_328
2023-08-18 21:11:00,2023-08-18 21:46:30,2023-08-18 21:41:16,여기여,14.49,앱결제,user_116
2023-04-03 07:09:31,2023-04-03 07:36:36,2023-04-03 07:49:45,배달왕,19.44,앱결제,user_498
2022-11-17 23:33:15,2022-11-18 00:43:55,2022-11-18 00:44:30,배달왕,7.23,앱결제,user_91
2023-01-17 15:42:56,2023-01-17 16:40:29,2023-01-17 16:53:19,여기여,2.18,카드,user_21
2022-11-02 22:51:56,2022-11-03 00:23:30,2022-11-03 00:16:20,여기여,19.88,앱결제,user_290
2023-03-10 20:37:01,2023-03-10 21:14:51,2023-03-10 21:39:46,여기여,17.67,앱결제,user_170
2023-04-10 02:49:55,2023-04-10 04:34:20,2023-04-10 03:33:14,배고팡,11.38,카드,user_13
2023-06-18 06:33:51,2023-06-18 07:48:43,2023-06-18 07:58:49,여기여,16.84,카드,user_204
2023-07-14 22:16:54,2023-07-14 23:41:36,2023-07-14 23:49:51,배고팡,18.62,카드,user_180
2022-11-04 02:38:37,2022-11-04 03:02:53,2022-11-04 03:15:20,여기여,11.39,현금,user_61
2023-05-01 00:10:20,2023-05-01 01:17:27,2023-05-01 01:09:42,배고팡,19.42,카드,user_28
2023-01-10 08:43:37,2023-01-10 10:32:01,2023-01-10 10:31:49,여기여,7.78,현금,user_288
2022-09-24 08:24:50,2022-09-24 09:29:31,2022-09-24 09:46:37,배달왕,11.75,카드,user_418
2023-04-23 07:47:26,2023-04-23 09:36:00,2023-04-23 09:17:41,배달왕,0.95,앱결제,user_332
2023-03-06 02:36:27,2023-03-06 03:54:45,2023-03-06 03:01:09,배달왕,11.27,카드,user_151
2023-01-31 18:50:42,2023-01-31 19:19:13,2023-01-31 19:12:44,배고팡,9.98,현금,user_193
2023-03-08 03:22:15,2023-03-08 04:13:21,2023-03-08 04:28:41,여기여,4.19,카드,user_253
2023-01-19 20:26:51,2023-01-19 22:01:24,2023-01-19 22:29:57,배고팡,2.54,현금,user_339
2022-12-09 15:59:40,2022-12-09 17:25:46,2022-12-09 17:34:49,배달왕,2.94,카드,user_439
2023-01-13 22:55:53,2023-01-14 00:14:43,2023-01-13 23:22:24,배달왕,4.71,카드,user_357
2023-04-29 17:22:14,2023-04-29 18:48:42,2023-04-29 18:18:32,배고팡,1.53,앱결제,user_284
2022-12-20 16:15:15,2022-12-20 17:09:55,2022-12-20 16:52:53,배달왕,12.7,앱결제,user_117
2023-05-29 11:00:55,2023-05-29 12:14:28,2023-05-29 11:31:07,배달왕,12.54,카드,user_86
2022-12-30 07:16:16,2022-12-30 08:25:26,2022-12-30 07:43:40,배달왕,4.76,카드,user_262
2023-03-02 20:53:01,2023-03-02 22:28:57,2023-03-02 21:40:13,여기여,18.07,앱결제,user_55
2023-01-07 08:07:49,2023-01-07 08:43:30,2023-01-07 08:45:20,배달왕,15.43,현금,user_183
2022-11-30 09:57:30,2022-11-30 11:13:11,2022-11-30 11:24:48,배달왕,4.31,앱결제,user_281
2022-08-29 14:49:45,2022-08-29 15:26:22,2022-08-29 15:51:27,여기여,3.84,앱결제,user_287
2023-06-03 00:40:53,2023-06-03 01:51:54,2023-06-03 02:10:46,여기여,6.45,카드,user_36
2023-06-02 02:20:46,2023-06-02 03:04:59,2023-06-02 03:21:19,배달왕,16.2,앱결제,user_451
2022-11-18 11:31:28,2022-11-18 12:11:55,2022-11-18 11:55:01,배달왕,11.76,현금,user_478
2023-03-23 00:21:36,2023-03-23 00:43:08,2023-03-23 01:11:42,배고팡,4.52,현금,user_431
2023-06-24 18:36:12,2023-06-24 19:10:28,2023-06-24 19:05:47,여기여,15.42,카드,user_145
2023-01-07 09:04:42,2023-01-07 10:12:00,2023-01-07 09:49:09,배고팡,9.69,현금,user_162
2022-10-20 17:43:59,2022-10-20 19:22:49,2022-10-20 19:18:47,배달왕,14.71,앱결제,user_316
2023-04-27 17:20:55,2023-04-27 18:15:51,2023-04-27 17:56:36,배달왕,0.99,앱결제,user_6
2023-05-17 23:56:53,2023-05-18 01:33:45,2023-05-18 01:27:41,배달왕,12.84,현금,user_64
2022-09-13 20:44:00,2022-09-13 21:21:03,2022-09-13 21:44:44,여기여,1.8,현금,user_411
2022-11-27 03:38:34,2022-11-27 04:41:10,2022-11-27 04:11:14,배달왕,10.74,앱결제,user_142
2022-12-22 08:07:39,2022-12-22 08:49:43,2022-12-22 09:12:32,배고팡,18.93,카드,user_4
2022-09-17 10:41:56,2022-09-17 12:21:34,2022-09-17 12:04:33,여기여,16.02,카드,user_369
2023-02-24 17:02:36,2023-02-24 17:23:17,2023-02-24 17:46:43,배달왕,9.15,앱결제,user_137
2022-09-07 02:32:18,2022-09-07 03:42:08,2022-09-07 03:05:27,여기여,6.03,현금,user_352
2022-10-08 21:58:02,2022-10-08 22:15:47,2022-10-08 22:28:16,여기여,17.16,현금,user_479
2022-12-26 02:40:00,2022-12-26 04:15:50,2022-12-26 03:13:14,여기여,14.2,앱결제,user_323
2022-12-25 20:34:42,2022-12-25 21:13:33,2022-12-25 21:20:58,배고팡,15.66,현금,user_486
2022-08-27 10:27:04,2022-08-27 11:25:55,2022-08-27 11:37:25,배달왕,14.15,현금,user_46
2023-06-27 11:56:11,2023-06-27 13:38:47,2023-06-27 13:01:36,배고팡,15.24,현금,user_487
2022-12-24 21:13:30,2022-12-24 22:19:08,2022-12-24 22:21:50,배고팡,9.08,앱결제,user_430
2023-07-13 06:34:37,2023-07-13 08:20:52,2023-07-13 08:50:24,배달왕,0.86,현금,user_314
2022-09-14 23:58:36,2022-09-15 00:57:58,2022-09-15 00:37:25,여기여,19.37,현금,user_192
2022-09-29 00:02:56,2022-09-29 00:25:27,2022-09-29 00:28:56,여기여,11.05,현금,user_130
2022-09-14 16:14:06,2022-09-14 16:45:55,2022-09-14 17:01:00,여기여,9.76,카드,user_85
2023-06-07 12:11:36,2023-06-07 12:44:00,2023-06-07 12:58:54,배고팡,14.48,카드,user_383
2023-05-23 10:24:23,2023-05-23 11:49:40,2023-05-23 11:07:17,배고팡,15.43,카드,user_299
2023-05-14 16:42:35,2023-05-14 18:24:05,2023-05-14 17:47:09,배고팡,19.24,현금,user_113
2023-06-10 20:54:40,2023-06-10 22:25:41,2023-06-10 22:09:18,배고팡,5.14,앱결제,user_349
2023-08-02 02:12:22,2023-08-02 03:21:51,2023-08-02 03:33:42,여기여,17.56,현금,user_303
2023-05-14 22:50:47,2023-05-15 00:36:00,2023-05-14 23:19:43,여기여,8.65,현금,user_80
2022-12-18 01:41:18,2022-12-18 03:06:00,2022-12-18 03:33:14,배달왕,6.73,카드,user_249
2023-03-21 07:21:06,2023-03-21 07:47:37,2023-03-21 07:54:11,배달왕,19.92,앱결제,user_459
2022-10-24 03:23:28,2022-10-24 03:47:07,2022-10-24 03:59:25,여기여,1.72,카드,user_118
2022-10-07 16:53:47,2022-10-07 17:14:47,2022-10-07 17:32:25,배달왕,15.83,현금,user_136
2023-01-15 01:14:43,2023-01-15 02:26:32,2023-01-15 02:42:33,배달왕,17.24,앱결제,user_19
2023-03-11 22:00:15,2023-03-11 22:17:56,2023-03-11 22:32:45,여기여,16.95,현금,user_68
2023-03-09 15:14:42,2023-03-09 15:37:38,2023-03-09 15:38:54,여기여,18.75,카드,user_338
2023-07-08 06:48:52,2023-07-08 07:46:10,2023-07-08 08:12:13,배달왕,13.72,현금,user_418
2023-08-08 14:00:56,2023-08-08 14:49:32,2023-08-08 15:05:37,배고팡,14.75,앱결제,user_500
2023-03-20 03:31:09,2023-03-20 04:20:26,2023-03-20 04:17:42,배고팡,2.04,앱결제,user_383
2022-11-25 22:27:28,2022-11-25 22:53:02,2022-11-25 22:53:30,배달왕,11.05,카드,user_319
2023-01-12 21:48:54,2023-01-12 22:11:04,2023-01-12 22:26:44,배달왕,15.83,카드,user_211
2023-05-12 10:57:33,2023-05-12 11:52:37,2023-05-12 11:45:24,여기여,16.61,카드,user_20
2022-10-30 09:28:26,2022-10-30 10:12:58,2022-10-30 10:07:56,배달왕,15.6,카드,user_441
2022-12-14 09:55:34,2022-12-14 10:56:29,2022-12-14 10:19:23,여기여,6.04,현금,user_359
2023-07-11 06:43:40,2023-07-11 08:13:58,2023-07-11 07:34:15,배고팡,5.99,카드,user_353
2023-05-21 07:41:02,2023-05-21 08:52:20,2023-05-21 08:58:33,배달왕,7.64,카드,user_457
2022-12-26 12:44:51,2022-12-26 14:30:20,2022-12-26 14:57:07,여기여,18.44,현금,user_390
2023-04-08 18:14:49,2023-04-08 19:11:49,2023-04-08 19:12:33,배달왕,7.84,현금,user_89
2023-07-28 19:39:14,2023-07-28 21:20:53,2023-07-28 21:30:54,배고팡,12.54,카드,user_107
2023-02-22 05:45:04,2023-02-22 07:02:22,2023-02-22 06:31:15,배달왕,4.25,카드,user_494
2023-03-09 13:31:10,2023-03-09 14:58:17,2023-03-09 15:14:17,배고팡,10.07,현금,user_196
2023-05-01 03:32:46,2023-05-01 04:12:58,2023-05-01 04:35:46,배고팡,6.19,앱결제,user_275
2023-02-04 08:10:15,2023-02-04 09:08:50,2023-02-04 09:20:40,배달왕,1.34,카드,user_243
2023-01-03 19:38:33,2023-01-03 21:02:43,2023-01-03 21:29:27,배고팡,5.65,카드,user_293
2022-10-05 01:57:28,2022-10-05 03:07:18,2022-10-05 02:23:11,배고팡,11.89,카드,user_412
2023-02-20 11:12:24,2023-02-20 12:40:39,2023-02-20 13:03:26,여기여,2.7,앱결제,user_11
2022-10-11 03:52:24,2022-10-11 05:19:07,2022-10-11 04:39:22,배고팡,7.82,앱결제,user_228
2022-12-25 23:03:55,2022-12-25 23:29:55,2022-12-25 23:31:52,배달왕,10.75,현금,user_31
2023-07-30 17:17:52,2023-07-30 18:10:21,2023-07-30 18:34:32,여기여,10.09,현금,user_77
2023-04-05 23:48:57,2023-04-06 00:54:07,2023-04-06 01:07:59,배달왕,3.95,카드,user_326
2022-11-11 23:02:48,2022-11-12 00:17:36,2022-11-12 00:30:26,배달왕,17.76,앱결제,user_434
2023-05-09 18:19:12,2023-05-09 20:03:41,2023-05-09 19:54:51,여기여,12.84,앱결제,user_428
2023-04-08 16:15:00,2023-04-08 17:29:28,2023-04-08 17:16:07,배고팡,6.58,현금,user_383
2022-09-27 15:02:17,2022-09-27 16:37:48,2022-09-27 15:42:38,배고팡,16.42,현금,user_398
2022-10-27 20:33:33,2022-10-27 21:15:55,2022-10-27 21:03:59,여기여,12.65,카드,user_397
2023-02-18 03:11:27,2023-02-18 04:20:07,2023-02-18 04:03:33,배고팡,8.56,카드,user_75
2023-02-03 01:38:55,2023-02-03 03:17:14,2023-02-03 03:42:56,배고팡,3.92,현금,user_477
2023-05-25 12:28:50,2023-05-25 13:44:45,2023-05-25 13:33:05,배달왕,17.5,앱결제,user_20
2022-11-07 09:18:26,2022-11-07 09:49:12,2022-11-07 09:55:38,배고팡,9.63,앱결제,user_46
2022-09-26 08:23:31,2022-09-26 09:25:42,2022-09-26 09:13:53,배달왕,1.91,앱결제,user_412
2022-09-26 08:54:04,2022-09-26 09:51:38,2022-09-26 10:20:48,여기여,2.22,앱결제,user_279
2022-11-27 09:58:21,2022-11-27 10:57:50,2022-11-27 11:02:13,배고팡,11.12,카드,user_451
2022-09-13 03:25:33,2022-09-13 04:44:33,2022-09-13 03:49:12,배고팡,0.92,카드,user_347
2022-10-24 09:40:46,2022-10-24 11:02:16,2022-10-24 11:07:43,배고팡,1.34,카드,user_81
2023-01-25 02:39:41,2023-01-25 04:10:54,2023-01-25 03:27:17,배달왕,10.29,앱결제,user_157
2022-09-29 13:00:16,2022-09-29 14:11:14,2022-09-29 13:56:56,배고팡,7.33,카드,user_448
2022-10-30 10:41:42,2022-10-30 12:15:34,2022-10-30 11:26:01,배고팡,15.65,카드,user_127
2023-06-09 09:37:13,2023-06-09 10:33:03,2023-06-09 10:05:03,여기여,17.43,앱결제,user_377
2023-04-03 02:42:02,2023-04-03 04:16:58,2023-04-03 04:05:58,배달왕,13.96,현금,user_132
2023-05-10 10:02:08,2023-05-10 11:15:46,2023-05-10 11:01:33,배달왕,2.93,카드,user_309
2023-06-28 08:15:39,2023-06-28 09:11:50,2023-06-28 09:32:02,여기여,15.04,카드,user_15
2023-03-12 14:53:55,2023-03-12 16:25:28,2023-03-12 15:17:14,배달왕,4.96,카드,user_177
2023-04-10 22:50:18,2023-04-10 23:18:55,2023-04-10 23:17:30,배고팡,15.7,카드,user_3
2022-09-07 12:02:51,2022-09-07 12:22:15,2022-09-07 12:28:03,배고팡,15.48,카드,user_153
2022-08-24 05:32:58,2022-08-24 06:32:23,2022-08-24 06:20:02,여기여,11.47,카드,user_375
2023-01-26 14:44:13,2023-01-26 16:10:45,2023-01-26 15:24:06,배달왕,4.8,앱결제,user_245
2022-11-18 17:24:02,2022-11-18 18:16:13,2022-11-18 18:28:06,배달왕,4.69,현금,user_374
2023-07-19 06:12:10,2023-07-19 07:34:48,2023-07-19 06:43:12,배달왕,10.55,현금,user_187
2023-07-08 12:45:17,2023-07-08 13:58:27,2023-07-08 14:23:47,배고팡,1.6,카드,user_322
2022-12-17 15:29:28,2022-12-17 16:21:01,2022-12-17 16:31:10,배달왕,15.52,현금,user_383
2023-01-29 18:05:42,2023-01-29 18:38:20,2023-01-29 18:57:55,배달왕,19.31,현금,user_406
2022-11-16 17:55:32,2022-11-16 19:10:09,2022-11-16 18:22:35,여기여,8.46,앱결제,user_12
2023-08-10 23:35:50,2023-08-11 00:43:23,2023-08-11 00:23:15,배고팡,7.59,카드,user_303
2023-04-18 23:37:49,2023-04-19 00:14:54,2023-04-19 00:27:02,배달왕,19.52,앱결제,user_75
2023-06-19 03:11:14,2023-06-19 04:35:57,2023-06-19 03:55:12,배달왕,7.96,현금,user_218
2022-10-13 06:42:30,2022-10-13 07:05:58,2022-10-13 07:03:54,여기여,3.73,현금,user_234
2023-03-08 10:51:00,2023-03-08 12:29:03,2023-03-08 11:54:56,배고팡,17.21,현금,user_311
2023-03-10 23:38:07,2023-03-11 00:32:53,2023-03-11 00:35:14,여기여,5.03,앱결제,user_263
2023-01-14 06:39:33,2023-01-14 07:37:43,2023-01-14 08:04:18,배고팡,15.2,현금,user_492
2023-06-23 21:07:25,2023-06-23 22:21:26,2023-06-23 22:44:11,배달왕,10.3,카드,user_369
2022-09-28 21:47:52,2022-09-28 22:31:33,2022-09-28 22:25:48,여기여,10.8,앱결제,user_469
2023-03-15 20:57:13,2023-03-15 21:39:48,2023-03-15 21:24:23,배고팡,12.52,카드,user_85
2023-06-03 19:47:25,2023-06-03 21:11:59,2023-06-03 21:31:58,배달왕,2.72,현금,user_132
2022-10-08 14:55:02,2022-10-08 16:01:08,2022-10-08 15:31:19,여기여,14.24,카드,user_207
2022-10-01 14:01:58,2022-10-01 14:51:13,2022-10-01 14:55:00,여기여,16.4,현금,user_252
2023-05-05 01:38:56,2023-05-05 02:44:41,2023-05-05 02:11:34,여기여,8.86,현금,user_378
2022-12-23 22:43:48,2022-12-24 00:09:23,2022-12-24 00:00:04,배달왕,5.95,앱결제,user_348
2022-09-18 06:21:27,2022-09-18 07:34:52,2022-09-18 06:55:28,배달왕,16.87,현금,user_181
2023-08-13 17:53:20,2023-08-13 18:43:32,2023-08-13 18:43:52,여기여,6.96,현금,user_216
2023-02-08 12:09:03,2023-02-08 13:24:56,2023-02-08 13:28:54,여기여,12.97,현금,user_418
2022-10-10 03:13:30,2022-10-10 04:13:48,2022-10-10 04:15:37,배고팡,1.79,현금,user_186
2023-02-03 12:47:19,2023-02-03 13:11:46,2023-02-03 13:12:57,배고팡,15.55,카드,user_239
2023-01-05 21:28:58,2023-01-05 21:57:41,2023-01-05 21:57:44,배고팡,8.33,현금,user_264
2023-06-15 03:56:42,2023-06-15 04:14:24,2023-06-15 04:18:38,여기여,8.2,앱결제,user_229
2023-08-02 20:53:53,2023-08-02 22:04:06,2023-08-02 22:09:22,여기여,5.33,카드,user_148
