customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges
CUST5616,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,6601.4
CUST4938,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,1440.72
CUST4488,Female,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,1119.72
CUST5141,Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card,3036.22
CUST2280,Female,1,No,Yes,52,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,5149.56
CUST0305,Male,0,Yes,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2288.05
CUST2040,Male,0,Yes,Yes,66,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,2515.92
CUST4689,Female,1,No,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,1513.8
CUST0352,Male,1,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,1178.52
CUST0204,Female,0,No,Yes,31,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,1567.67
CUST4327,Female,1,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,4218.2
CUST2798,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,1281.96
CUST2539,Male,1,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,1061.84
CUST4496,Male,1,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,1170.0
CUST1541,Male,1,Yes,No,68,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,4823.24
CUST4007,Female,1,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,3980.55
CUST1746,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,349.56
CUST5510,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,1960.75
CUST5483,Female,0,No,Yes,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,7751.1
CUST3508,Male,1,No,Yes,64,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,1356.8
CUST4233,Female,1,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,289.14
CUST0879,Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,3600.52
CUST2362,Male,1,No,No,47,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,3049.83
CUST1977,Male,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer,5668.8
CUST2720,Female,0,No,Yes,38,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,3277.88
CUST3162,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,1206.9
CUST1022,Female,1,Yes,No,50,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,4439.0
CUST4455,Male,0,No,No,39,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,1517.49
CUST2549,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,31.23
CUST4136,Female,0,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,958.36
CUST0433,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,553.9
CUST2128,Male,1,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,5584.8
CUST4851,Female,0,No,No,56,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,2022.16
CUST0792,Male,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3489.85
CUST1672,Female,1,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,467.64
CUST0097,Female,1,Yes,Yes,15,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,1553.1
CUST4374,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,2554.11
CUST1182,Female,1,No,Yes,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,1259.37
CUST1927,Male,1,No,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer,1234.8
CUST1338,Female,1,No,No,53,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,1911.71
CUST0895,Female,1,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,496.25
CUST5261,Male,1,Yes,No,42,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,2735.46
CUST2919,Female,1,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,508.86
CUST0759,Male,1,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,1527.57
CUST0175,Female,1,No,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,4472.64
CUST2028,Female,1,No,Yes,62,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,1809.78
CUST4216,Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,7674.1
CUST1040,Male,1,Yes,No,39,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,1205.88
CUST1171,Male,1,Yes,No,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,6273.72
CUST2694,Female,0,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,1684.26
CUST0985,Female,0,No,Yes,27,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,990.63
CUST3869,Female,0,Yes,Yes,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,1593.76
CUST5667,Female,1,Yes,Yes,59,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,4025.57
CUST0878,Male,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1963.98
CUST0168,Male,1,No,Yes,51,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,4638.45
CUST4757,Female,0,No,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,3658.5
CUST2081,Female,0,No,Yes,48,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,4340.16
CUST4139,Female,0,No,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,3065.31
CUST2780,Male,0,Yes,Yes,39,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,4619.94
CUST4552,Male,0,No,No,19,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,1369.14
CUST2239,Male,1,Yes,No,9,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,822.6
CUST5399,Male,1,No,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,6030.05
CUST5757,Female,1,No,Yes,48,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,1772.16
CUST5779,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,1147.84
CUST4949,Male,0,No,Yes,65,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,3900.0
CUST5846,Female,0,No,Yes,22,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,1833.48
CUST4687,Male,1,Yes,No,26,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card,1875.38
CUST1901,Male,1,No,Yes,69,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card,4180.71
CUST3613,Male,1,Yes,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,747.2
CUST0061,Male,1,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,5852.55
CUST1319,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,4294.68
CUST0735,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,731.88
CUST5826,Female,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,3770.16
CUST0121,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,2502.41
CUST2998,Female,0,Yes,Yes,51,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,2769.3
CUST4066,Male,0,Yes,No,47,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,3068.63
CUST1380,Female,0,Yes,Yes,53,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,5683.72
CUST2344,Male,1,Yes,No,31,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,2451.17
CUST4170,Female,1,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,1085.0
CUST2759,Male,1,Yes,No,56,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card,2721.6
CUST0816,Male,0,Yes,No,65,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card,7116.85
CUST5204,Female,0,Yes,No,63,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,3657.15
CUST0484,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,51.49
CUST4284,Male,1,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,5358.72
CUST2361,Female,1,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,941.4
CUST3262,Male,1,Yes,Yes,23,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,2506.08
CUST2201,Female,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,1770.72
CUST0824,Female,1,Yes,No,22,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer,643.94
CUST3044,Female,1,Yes,No,25,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,2777.5
CUST3147,Male,1,Yes,No,13,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,457.6
CUST4628,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,4942.62
CUST0602,Female,1,Yes,No,24,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,2379.12
CUST0355,Male,1,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,471.18
CUST2182,Male,0,No,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,4848.36
CUST0500,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,7239.87
CUST1956,Female,1,No,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,600.27
CUST5679,Male,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1491.5
CUST2564,Female,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,3500.75
CUST2520,Male,1,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,1255.57
CUST4067,Male,1,Yes,Yes,71,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer,5739.64
CUST5199,Female,1,Yes,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,598.56
CUST3143,Male,0,No,Yes,44,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,5095.64
CUST0636,Male,0,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,3358.92
CUST0957,Male,1,Yes,No,24,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,2856.48
CUST0437,Female,0,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,672.3
CUST3630,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,5667.2
CUST3866,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1799.68
CUST2864,Female,1,No,Yes,49,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,3427.55
CUST3453,Female,0,Yes,Yes,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,3436.75
CUST0161,Male,1,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,561.86
CUST4566,Female,1,Yes,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,4154.88
CUST3651,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1663.82
CUST1114,Male,0,Yes,No,60,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,7092.0
CUST0507,Male,1,No,Yes,64,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,5665.92
CUST2511,Male,0,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,2977.8
CUST4090,Female,1,No,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,112.44
CUST2705,Female,1,No,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,1229.8
CUST2697,Female,1,No,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,1129.7
CUST3200,Male,1,No,Yes,8,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card,267.68
CUST1878,Female,1,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,4882.0
CUST2335,Female,0,No,Yes,28,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,2191.84
CUST5493,Male,1,Yes,Yes,36,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,2267.64
CUST0150,Male,0,Yes,Yes,25,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,2532.5
CUST5759,Female,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,2705.36
CUST0040,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,1763.2
CUST3955,Female,1,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,978.0
CUST1119,Female,0,No,Yes,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,7670.52
CUST3481,Male,0,No,No,62,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card,5832.96
CUST3799,Male,0,No,No,64,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,5123.84
CUST3638,Female,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3042.6
CUST4470,Female,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,4058.02
CUST4050,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3272.22
CUST4745,Male,1,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,2703.6
CUST2258,Female,0,No,No,61,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,2997.54
CUST0518,Female,0,No,Yes,63,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer,3011.4
CUST3995,Female,1,No,Yes,62,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card,3991.56
CUST0848,Male,1,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,636.3
CUST1920,Male,1,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,1509.27
CUST1530,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,406.0
CUST4500,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,4715.38
CUST4457,Male,1,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,659.0
CUST3246,Female,1,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,2124.25
CUST4173,Male,1,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,2993.07
CUST2728,Male,1,Yes,No,43,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,4274.63
CUST0448,Male,0,No,No,49,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer,3309.95
CUST3363,Female,1,Yes,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1203.8
CUST1951,Male,0,Yes,No,8,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,708.88
CUST0814,Female,1,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,1151.4
CUST0487,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,1527.99
CUST4155,Female,0,Yes,No,39,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,2233.14
CUST3976,Male,0,Yes,No,20,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,1257.6
CUST5737,Male,1,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,554.64
CUST0012,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,4007.22
CUST0840,Male,1,Yes,No,34,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,2387.82
CUST0101,Female,1,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,3428.16
CUST3507,Male,1,Yes,No,48,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,3968.64
CUST2429,Male,1,No,No,6,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,557.28
CUST3876,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,389.9
CUST3085,Male,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,2857.36
CUST2904,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,4194.42
CUST5287,Male,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1139.85
CUST3700,Male,1,No,No,52,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,2159.04
CUST0038,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,2991.55
CUST5461,Female,1,Yes,Yes,43,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer,4656.04
CUST1049,Male,1,No,No,31,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,2494.88
CUST5558,Female,0,Yes,Yes,61,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card,5824.89
CUST2623,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,3283.5
CUST5774,Male,0,Yes,No,69,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,7672.11
CUST0232,Female,0,No,No,59,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Credit card,2233.74
CUST1079,Male,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1757.25
CUST1632,Female,1,Yes,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,929.28
CUST1039,Male,1,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,5166.37
CUST2964,Female,1,No,Yes,49,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,3460.38
CUST2910,Female,1,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,4246.65
CUST0397,Female,1,No,Yes,36,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card,2324.52
CUST4995,Male,0,No,Yes,26,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,1983.54
CUST4835,Female,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,3718.14
CUST5516,Male,1,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,2592.93
CUST3191,Female,0,No,Yes,35,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,2171.4
CUST1779,Female,1,No,No,4,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,387.84
CUST4097,Female,1,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,4040.16
CUST3993,Male,0,No,Yes,46,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,1756.74
CUST2531,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card,584.58
CUST5372,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,889.98
CUST1047,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,2325.54
CUST1938,Female,1,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,1036.62
CUST3313,Male,0,No,No,14,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,368.06
CUST3296,Female,1,Yes,Yes,33,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,1754.94
CUST0669,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,2235.42
CUST3331,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,6995.48
CUST4956,Female,1,No,Yes,51,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,4737.9
CUST3333,Female,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,728.07
CUST0155,Female,0,No,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,3564.0
CUST0311,Male,1,No,No,37,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,1817.44
