Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
24.0,18.0,14.0,29.37795666965044,127.0,Yes,43.96556763895868,262.28002048826903,1,Bad,Low_spent_Small_value_payments,38.0,10156.33,6.0,8.0,20.0,8.0,755.3608333333333,25.76,4345.51,59.29049520610571
7.0,6.0,0.0,32.86537066670433,344.0,No,214.9363010929932,1181.2939091081048,3,Good,High_spent_Medium_value_payments,26.0,167753.52,3.0,3.0,12.0,3.0,14035.46,1.62,1079.59,257.3157897989022
14.0,10.0,3.0,30.19674703989039,246.0,No,179.31123106371157,266.43251893628843,3,Good,Low_spent_Small_value_payments,22.0,18305.25,2.0,1.0,4.0,0.0,1557.4375,5.27,363.51,0.0
57.0,13.0,10.0,24.37893049023496,222.0,NM,31.74856791110093,301.64146701407435,1,Standard,Low_spent_Small_value_payments,14.0,7371.66,10.0,9.0,25.0,2.0,521.305,19.33,2276.26,8.740465074824666
26.0,9.0,7.0,26.40933336759269,116.0,Yes,155.6235440090221,540.478670088223,1,Standard,High_spent_Medium_value_payments,29.0,68667.56,7.0,6.0,21.0,3.0,5929.296666666666,15.03,1384.94,146.82745256942155
28.0,15.0,6.0,37.67039167507153,133.0,Yes,73.90165359788999,397.33914899173294,2,Bad,High_spent_Medium_value_payments,42.0,45706.47,6.0,7.0,25.0,5.0,3640.8725,21.63,4034.53,142.84644741037712
35.0,20.0,4.0,23.39924359531681,204.0,No,38.40982518297916,372.5563139866694,2,Standard,Low_spent_Small_value_payments,28.0,28193.38,6.0,3.0,2.0,4.0,2643.4483333333333,2.92,1099.7,93.37869416368476
5.0,2.0,0.0,38.31688914319813,369.0,No,250.99479626828324,595.7379808396057,2,Good,High_spent_Medium_value_payments,28.0,75992.7,3.0,7.0,7.0,1.0,6407.724999999999,6.31,187.01,54.03972289211108
21.0,11.0,4.0,32.099228712432215,374.0,No,71.48936723410871,612.6397091427573,2,Good,Low_spent_Small_value_payments,39.0,63115.54,4.0,7.0,2.0,2.0,4981.628333333333,4.21,1194.9,54.03375695646738
24.0,16.0,3.0,40.36065712311171,380.0,No,186.5814454886631,776.6346372125627,2,Standard,High_spent_Medium_value_payments,18.0,110116.64,7.0,5.0,9.0,3.0,9161.386666666667,7.57,324.69,202.92258396544105
14.0,13.0,9.0,22.08291901054383,179.0,Yes,28.224051768614192,257.4346387643766,2,Standard,Low_spent_Small_value_payments,30.0,10196.61,8.0,7.0,20.0,6.0,574.7175000000002,14.88,699.6,39.55225470457445
3.0,10.0,5.0,39.57130510244515,262.0,No,70.34339082435821,447.6035258423085,3,Good,Low_spent_Small_value_payments,20.0,29489.63,5.0,4.0,5.0,0.0,2679.4691666666668,8.79,462.49,0.0
22.0,9.0,4.0,31.6443841556245,354.0,No,106.62056217253291,580.5767711608005,2,Standard,High_spent_Medium_value_payments,54.0,49715.68,3.0,5.0,17.0,0.0,4371.973333333333,6.93,1350.08,0.0
16.0,15.0,6.0,35.71703026570524,393.0,No,39.01237026643554,311.8171260571767,3,Standard,Low_spent_Small_value_payments,53.0,10458.16,6.0,3.0,15.0,2.0,1103.513333333333,9.77,702.45,9.521837009721075
28.0,10.0,2.0,28.06838239231184,382.0,No,623.4087218945351,389.00714932330817,3,Standard,Low_spent_Medium_value_payments,38.0,95956.5,8.0,4.0,11.0,2.0,8279.375,11.94,1079.73,95.5216287821567
18.0,25.0,7.0,28.861675086347947,34.0,Yes,221.41578140931432,138.6046105306857,2,Bad,High_spent_Medium_value_payments,43.0,55242.99000000001,9.0,9.0,21.0,9.0,4660.5825,26.39,4173.89,366.0378580600001
24.0,20.0,8.0,26.69776846386521,102.0,NM,85.68416842593166,221.67477253496787,2,Bad,High_spent_Medium_value_payments,19.0,41695.76,6.0,7.0,15.0,9.0,3401.646666666667,25.99,4453.51,302.8057257057672
12.0,11.0,0.0,26.519796534003262,258.0,No,59.82082662186993,489.0006521715808,1,Good,High_spent_Medium_value_payments,26.0,41360.3,3.0,7.0,12.0,1.0,3424.691666666667,9.31,254.29,33.64768787321608
10.0,2.0,3.0,29.323159790049463,309.0,No,263.4768841440789,659.6289113779151,3,Good,High_spent_Medium_value_payments,37.0,78164.36,0.0,4.0,4.0,4.0,6553.696666666668,9.35,426.54,162.48844834704764
27.0,12.0,11.0,39.32104660204579,228.0,Yes,90.4859202535426,374.3385507018071,1,Bad,Low_spent_Small_value_payments,40.0,35873.36,9.0,5.0,18.0,3.0,2922.4466666666667,4.38,2336.04,77.42019571131699
1.0,4.0,1.0,33.45122137456352,397.0,No,381.3872325493765,829.6466574548044,1,Good,High_spent_Large_value_payments,49.0,151085.88,2.0,7.0,6.0,3.0,12540.49,2.25,1015.74,323.015109995819
14.0,15.0,7.0,36.72109841681374,65.0,Yes,334.64576178827537,467.3437895375648,2,Standard,High_spent_Medium_value_payments,25.0,83873.61,7.0,4.0,5.0,3.0,7034.4675,7.53,90.93,171.4571986741601
36.0,25.0,10.0,35.874328920128924,77.0,Yes,77.19835048826027,317.6588599054696,1,Bad,Low_spent_Small_value_payments,46.0,16499.63,6.0,6.0,29.0,2.0,1316.9691666666668,9.27,2274.73,16.839706272936755
18.0,19.0,7.0,36.56382301941273,393.0,No,176.19583303979243,399.52631543008215,2,Good,Low_spent_Small_value_payments,51.0,49715.1,7.0,3.0,1.0,4.0,4084.925,4.28,1211.28,122.77035153012542
29.0,10.0,3.0,34.74487423745763,210.0,NM,161.7212385227447,302.53709534382773,2,Standard,High_spent_Small_value_payments,34.0,34514.51,4.0,6.0,9.0,4.0,3067.209166666667,7.25,841.46,102.46258280009432
10.0,19.0,5.0,25.6405310033314,107.0,Yes,216.13056196403116,481.5777533587426,2,Standard,High_spent_Large_value_payments,38.0,101977.44,3.0,3.0,20.0,6.0,8475.12,12.93,393.75,398.41193790314605
10.0,11.0,3.0,26.24463506377397,194.0,No,28.92390897503104,369.6026976650433,2,Good,High_spent_Medium_value_payments,33.0,22488.625,1.0,3.0,6.0,1.0,1700.052083333333,0.69,590.85,11.478601693258964
26.0,11.0,1.0,37.962987842729845,199.0,No,72.61211042404653,296.3911374210158,2,Standard,Low_spent_Small_value_payments,46.0,17519.775,6.0,5.0,15.0,2.0,1362.98125,2.0,290.97,27.29487715493764
6.0,16.0,4.0,30.639538257611424,315.0,Yes,82.30830061923506,504.58847657540537,2,Standard,High_spent_Small_value_payments,41.0,54052.82,4.0,6.0,11.0,3.0,4777.401666666667,19.75,281.77,130.84338947202627
21.0,13.0,11.0,25.572026357153987,168.0,Yes,125.73973647693066,320.5232679885069,1,Standard,Low_spent_Small_value_payments,33.0,29491.38,7.0,9.0,21.0,7.0,2525.615,19.22,1593.63,96.29849553456243
5.0,14.0,6.0,33.00051830255748,251.0,Yes,475.273748714589,347.8092598756328,2,Standard,High_spent_Large_value_payments,31.0,100268.73,7.0,6.0,6.0,4.0,8064.727500000001,19.83,148.15,263.3897414097784
29.0,16.0,16.0,27.56144847321472,107.0,Yes,65.73419930160253,428.7860156708239,1,Bad,High_spent_Medium_value_payments,41.0,38764.8,10.0,6.0,33.0,2.0,2974.4,11.83,2057.3,52.91978502757363
7.0,17.0,3.0,32.18743253818901,182.0,No,220.7840264505592,298.1716076406279,2,Standard,Low_spent_Large_value_payments,40.0,31775.41,4.0,6.0,16.0,2.0,2532.445294870275,1.04,146.92,285.3449877052047
32.0,24.0,9.0,31.08289033189863,12.0,Yes,221.9833479208644,196.5860556368999,1,Bad,High_spent_Small_value_payments,17.0,30477.2,8.0,6.0,24.0,7.0,2401.766666666667,3.57,3817.62,101.6072631089024
28.0,19.0,4.0,40.455481525263146,256.0,No,170.89918722293208,662.7747121329272,2,Standard,Low_spent_Medium_value_payments,25.0,105645.6,4.0,3.0,5.0,4.0,9090.8,2.41,1336.91,315.40610064414074
28.0,16.0,9.0,22.68623056466792,73.0,Yes,74.11174518328947,258.47929246820456,1,Bad,High_spent_Small_value_payments,44.0,18110.7,6.0,8.0,20.0,7.0,1733.225,4.09,1834.47,100.731462348506
0.0,8.0,1.0,22.61353679054356,366.0,No,24.042170297709657,413.3036218901903,1,Good,High_spent_Large_value_payments,47.0,28227.45,3.0,6.0,2.0,2.0,2401.2875,9.66,256.96,42.78295781210015
18.0,17.0,9.0,27.369665220367192,181.0,Yes,58.06303506094717,559.6831629581716,1,Standard,High_spent_Large_value_payments,32.0,71203.4,7.0,6.0,20.0,5.0,6132.616666666666,12.26,1254.91,235.51546864754783
9.0,10.0,5.0,26.446003065284486,129.0,Yes,461.664887271376,162.3607160726362,2,Standard,Low_spent_Medium_value_payments,35.0,84721.6,4.0,6.0,10.0,6.0,6943.133333333334,16.55,377.05,340.2877299893213
16.0,16.0,3.0,37.0558512435364,312.0,No,102.63803439284608,384.1256666533304,2,Standard,High_spent_Large_value_payments,55.0,36274.17,8.0,4.0,15.0,4.0,3106.8475,8.99,237.17,83.92104895382352
7.0,7.0,1.0,35.123777404414504,237.0,No,33.96562600329303,427.82185435293,3,Good,High_spent_Large_value_payments,38.0,38149.09,1.0,3.0,8.0,3.0,3121.090833333333,6.72,821.91,90.32160297711032
26.0,11.0,3.0,26.840178118876533,296.0,No,352.59968157459184,353.2461265033229,1,Good,High_spent_Medium_value_payments,54.0,65448.14,3.0,3.0,10.0,3.0,5226.011666666666,0.66,391.31,96.75535858875192
45.0,21.0,7.0,23.12238223387985,129.0,Yes,271.8369360697022,137.67733831377174,1,Bad,Low_spent_Small_value_payments,23.0,29132.58,7.0,10.0,24.0,6.0,2559.715,18.5,4306.15,136.4572256165261
21.0,25.0,7.0,24.80698052287737,113.0,Yes,158.83794732834158,144.05460488342078,1,Bad,Low_spent_Small_value_payments,15.0,29135.38,10.0,7.0,21.0,9.0,2138.9483333333333,8.04,1833.81,201.0022811215709
3.0,6.0,6.0,23.9340756011776,152.0,Yes,114.18009377164898,257.19146826045886,2,Standard,Low_spent_Small_value_payments,26.0,19551.36,4.0,3.0,19.0,5.0,1489.28,11.51,807.64,67.55643796789217
14.0,3.0,4.0,30.16624003176091,355.0,No,879.1975309517936,705.9711357148732,1,Good,High_spent_Large_value_payments,44.0,154868.24,2.0,5.0,10.0,0.0,13051.686666666665,4.16,242.75,0.0
22.0,14.0,7.0,35.42542974327273,215.0,Yes,764.9056524161646,411.8492266025693,3,Standard,Low_spent_Large_value_payments,39.0,120174.4,7.0,4.0,6.0,1.0,10016.533333333333,17.67,828.59,94.89845431459952
23.0,10.0,10.0,33.63086508689049,374.0,Yes,47.27303172466046,336.8811870978626,2,Standard,Low_spent_Small_value_payments,26.0,20134.87,6.0,7.0,6.0,2.0,1501.905833333333,12.8,126.83,26.03636451081027
12.0,11.0,4.0,29.052727723223786,338.0,No,16.59127918616869,393.68156134094176,2,Standard,Low_spent_Small_value_payments,24.0,25173.4,6.0,6.0,12.0,1.0,1829.783333333333,0.56,1154.86,12.705492806222894
17.0,17.0,2.0,39.21315371147009,185.0,No,72.21449151936892,342.14053166903545,2,Standard,High_spent_Medium_value_payments,51.0,23012.43,7.0,6.0,10.0,1.0,1781.7025,0.81,351.41,13.815226811595664
27.0,19.0,7.0,31.517096623669413,197.0,Yes,22.00059835695457,288.60160897754383,2,Standard,Low_spent_Small_value_payments,38.0,12821.555,4.0,7.0,16.0,4.0,932.4629166666666,9.71,1295.41,22.64408433216831
11.0,1.0,0.0,25.60711023817032,362.0,No,227.320422238442,358.6083065644642,1,Good,High_spent_Small_value_payments,38.0,57473.58,2.0,7.0,5.0,3.0,4544.465,2.79,703.18,128.51777119709382
11.0,13.0,7.0,39.46597086711262,171.0,Yes,71.74745135187098,431.8308275660849,1,Standard,High_spent_Medium_value_payments,34.0,49128.9,8.0,3.0,29.0,6.0,4231.074999999999,13.88,2574.1,169.5292210820439
21.0,14.0,8.0,37.49387274962589,145.0,Yes,436.5054038859613,359.78956914605635,2,Standard,High_spent_Medium_value_payments,22.0,97034.96,3.0,3.0,11.0,5.0,7828.246666666668,17.3,86.68,246.52969363464908
36.0,21.0,14.0,39.955565852248114,197.0,Yes,123.9966568932253,320.0954391644629,1,Bad,High_spent_Large_value_payments,34.0,65538.64,9.0,7.0,23.0,8.0,5633.553333333332,8.1,1791.14,359.263237275645
0.0,12.0,1.0,28.85447889368632,262.0,No,261.797850889978,845.6286272149441,3,Good,High_spent_Large_value_payments,53.0,119514.03,2.0,3.0,2.0,3.0,10031.5025,8.17,499.12,165.72377189507796
11.0,7.0,5.0,26.852995064089185,256.0,No,275.7906079412916,562.8980029361104,1,Good,Low_spent_Large_value_payments,46.0,63068.88,2.0,5.0,11.0,3.0,5406.74,11.47,348.96,97.05733789386672
20.0,11.0,7.0,29.260755998372545,190.0,NM,136.2874901584187,339.52300984158126,1,Standard,Low_spent_Medium_value_payments,35.0,19129.26,4.0,3.0,11.0,0.0,1858.105,2.76,421.66,0.0
11.0,1.0,3.0,29.36840835487224,187.0,No,72.09664655511533,365.2662860230666,2,Good,High_spent_Medium_value_payments,49.0,36377.09,1.0,5.0,3.0,4.0,3146.424166666666,9.42,822.54,117.27948408848464
14.0,19.0,12.0,30.712513787070986,169.0,Yes,18.25324025765764,311.7713188024352,2,Standard,High_spent_Small_value_payments,29.0,8393.96,5.0,5.0,32.0,2.0,780.4966666666666,18.84,1402.78,8.025107606573853
30.0,10.0,6.0,36.98720654033853,379.0,No,588.0484996041821,175.13982152163112,2,Standard,Low_spent_Medium_value_payments,44.0,70447.26,8.0,4.0,1.0,3.0,5843.605,0.54,904.34,111.17217887418676
29.0,9.0,4.0,26.22847668053925,377.0,NM,130.60595079382924,262.6262158728374,2,Standard,Low_spent_Small_value_payments,21.0,14403.86,4.0,4.0,13.0,0.0,1032.3216666666667,5.08,1431.62,0.0
8.0,13.0,4.0,28.915719050069026,245.0,Yes,112.05216313813632,391.9862188749814,2,Standard,High_spent_Medium_value_payments,45.0,30909.93,4.0,6.0,5.0,1.0,2554.8275,2.99,1202.05,21.44436798688233
16.0,17.0,6.0,28.07801081083347,232.0,No,745.8277523861883,170.0576584182926,3,Standard,High_spent_Large_value_payments,25.0,105829.08,3.0,5.0,18.0,4.0,8729.09,8.65,549.99,237.0235891955191
15.0,3.0,2.0,40.427947414822135,195.0,NM,766.0199906507981,419.44224659288255,2,Good,High_spent_Large_value_payments,33.0,161674.84,1.0,5.0,8.0,4.0,13667.903333333335,7.01,891.96,451.3280960896527
7.0,11.0,1.0,34.25400361378748,217.0,No,55.83359834451897,563.3154849888144,3,Good,High_spent_Medium_value_payments,28.0,41597.89,4.0,1.0,6.0,0.0,3691.490833333333,5.97,611.96,0.0
26.0,9.0,6.0,22.99362057887824,185.0,Yes,257.1929566165409,232.8095433834591,2,Standard,Low_spent_Small_value_payments,36.0,23304.3,4.0,7.0,15.0,0.0,2000.025,10.14,366.22,0.0
8.0,9.0,9.0,31.17187482375548,218.0,Yes,112.15203376786548,338.1172160493595,2,Standard,Low_spent_Small_value_payments,36.0,24881.15,4.0,6.0,19.0,2.0,2304.429166666667,17.84,931.68,40.173666849441695
10.0,14.0,6.0,24.483624528565898,214.0,Yes,415.6365749971018,607.5432401705058,3,Standard,High_spent_Medium_value_payments,28.0,141753.72,5.0,5.0,13.0,4.0,11587.81,18.65,477.41,385.60118483239233
2.0,14.0,3.0,30.99578419519491,277.0,No,210.6158837367617,258.4833432147725,3,Good,Low_spent_Small_value_payments,29.0,30567.46,8.0,3.0,5.0,2.0,2323.288333333333,5.54,909.74,43.2296063817992
30.0,8.0,2.0,35.69180207321767,394.0,No,239.25751241155788,284.91668260001944,2,Standard,Low_spent_Small_value_payments,39.0,32446.8,8.0,6.0,11.0,1.0,2722.9,5.11,395.19,18.11580498842269
17.0,9.0,4.0,32.37044083348069,116.0,Yes,68.30810792398469,611.3034911184402,2,Standard,High_spent_Large_value_payments,39.0,80265.2,5.0,7.0,12.0,4.0,6596.766666666666,13.86,636.92,220.0650676242417
5.0,12.0,2.0,24.02934291780788,289.0,No,252.0589960776169,225.47267058904973,1,Good,Low_spent_Small_value_payments,19.0,21039.8,4.0,5.0,10.0,0.0,1875.3166666666664,1.19,8.99,0.0
30.0,13.0,6.0,29.999675167474336,157.0,Yes,18.033675003457603,416.35798962370217,2,Standard,High_spent_Small_value_payments,35.0,27752.64,3.0,4.0,12.0,1.0,2105.72,8.27,915.19,16.180335372840187
9.0,0.0,3.0,43.42492990979606,314.0,No,70.71816847054002,857.1267212507332,2,Good,High_spent_Large_value_payments,39.0,124900.86000000002,0.0,6.0,12.0,4.0,10124.405,1.7,562.56,324.5956102787268
59.0,18.0,16.0,28.26152810979768,197.0,Yes,76.21178646244684,403.8065007482586,1,Bad,Low_spent_Large_value_payments,28.0,37225.38,9.0,6.0,28.0,3.0,2850.115,12.46,2158.37,74.99321278929463
13.0,2.0,1.0,35.02270406874288,397.0,No,146.27270774265304,383.4111387299978,3,Good,High_spent_Medium_value_payments,33.0,44058.44,1.0,4.0,12.0,3.0,3541.536666666667,7.16,837.88,84.46982019401578
7.0,9.0,0.0,30.788167496054697,202.0,NM,322.20985784010554,759.1329335625212,3,Good,High_spent_Medium_value_payments,29.0,130173.93,1.0,4.0,7.0,4.0,10703.8275,0.85,697.41,239.0399585973732
8.0,7.0,3.0,36.56205927208829,303.0,No,106.65694611007568,615.4673249949785,2,Good,High_spent_Medium_value_payments,29.0,61783.38,3.0,7.0,11.0,3.0,5422.615,9.35,1385.21,87.12472355317223
28.0,12.0,10.0,27.09695330551261,148.0,Yes,167.45315297038627,742.7537924154847,2,Standard,Low_spent_Medium_value_payments,26.0,104722.71,3.0,4.0,19.0,5.0,8974.8925,16.51,1262.11,227.28230461412937
9.0,1.0,6.0,33.75606092943535,310.0,No,251.4990215417705,330.9306608213382,3,Good,Low_spent_Small_value_payments,36.0,42756.72,4.0,3.0,2.0,3.0,3653.06,7.67,884.86,72.87631763689136
37.0,17.0,6.0,29.47395932868262,111.0,Yes,105.5121575149492,272.16376217004404,2,Bad,Low_spent_Small_value_payments,16.0,18867.73,8.0,10.0,15.0,6.0,1863.3108333333328,6.0,2622.43,88.65516364834009
43.0,18.0,7.0,37.84903562200406,160.0,Yes,18.95428348301004,319.1210927308658,1,Bad,Low_spent_Medium_value_payments,27.0,14276.64,7.0,8.0,18.0,7.0,1397.72,25.47,4400.77,51.69662378612414
19.0,18.0,5.0,27.284416978920977,320.0,Yes,148.92385291249047,352.03755244573733,2,Standard,Low_spent_Small_value_payments,53.0,28127.13,6.0,5.0,11.0,1.0,2579.9275,15.0,1187.43,17.031344641772293
41.0,19.0,9.0,34.679316061665425,120.0,Yes,65.67607339205378,275.43929384772616,1,Bad,Low_spent_Small_value_payments,42.0,14012.51,10.0,7.0,31.0,5.0,1030.7091666666668,24.73,4397.05,51.95554942688667
29.0,19.0,6.0,30.237833662482835,103.0,Yes,493.1325298651082,52.9672539121728,2,Standard,High_spent_Large_value_payments,23.0,86676.39,7.0,5.0,5.0,7.0,7198.0325,15.61,1066.91,453.70346622271904
12.0,12.0,0.0,33.57750256679805,347.0,No,626.9012656321714,51.78982805345429,1,Good,High_spent_Medium_value_payments,28.0,65668.78,2.0,6.0,4.0,4.0,5238.3983333333335,7.36,1261.43,135.1487396477076
60.0,12.0,15.0,38.971773125723054,164.0,Yes,112.91925117195731,244.5741423565646,1,Bad,Low_spent_Small_value_payments,42.0,15551.68,7.0,9.0,32.0,7.0,1542.9733333333334,1.99,1660.2,86.80393980481142
19.0,20.0,3.0,37.76545302869263,395.0,No,129.3349000106337,327.59304156670424,3,Good,Low_spent_Large_value_payments,47.0,33683.38,8.0,6.0,9.0,4.0,2652.9483333333333,3.32,622.08,78.36689175599534
1.0,11.0,7.0,26.900691838525766,232.0,Yes,372.872106836839,341.1609130982195,1,Standard,High_spent_Medium_value_payments,28.0,83453.72,4.0,4.0,27.0,4.0,6718.4766666666665,11.83,1463.22,237.8146467316081
28.0,11.0,7.0,40.365633093754376,205.0,NM,159.26712695372171,371.4300713776144,2,Standard,High_spent_Small_value_payments,28.0,43832.92,5.0,5.0,16.0,2.0,3360.7433333333333,17.25,1441.58,65.37713500199733
15.0,22.0,0.0,24.217158400304488,352.0,NM,156.66724437952846,321.6275601346037,2,Standard,High_spent_Medium_value_payments,25.0,36661.93,6.0,3.0,10.0,4.0,2915.160833333333,1.16,314.26,73.22127881920116
27.0,16.0,10.0,37.58487160913853,106.0,Yes,13.844879569600494,301.3056386387618,3,Standard,Low_spent_Small_value_payments,33.0,12426.29,5.0,4.0,13.0,3.0,939.5241666666668,16.14,1399.81,18.801898458304382
15.0,19.0,8.0,30.29276074716568,232.0,Yes,210.4870729644776,459.3972147853031,2,Standard,High_spent_Medium_value_payments,40.0,74499.6,6.0,5.0,7.0,4.0,5910.3,8.04,235.27,171.1457122502194
26.0,9.0,6.0,37.64198349861319,272.0,Yes,123.7084206027628,256.33391964307697,2,Standard,Low_spent_Small_value_payments,46.0,14842.65,8.0,5.0,8.0,2.0,1053.8875,11.22,1086.11,15.346409754160252
58.0,18.0,12.0,38.49851281786823,121.0,Yes,81.32394607166728,351.67046094471465,1,Bad,High_spent_Large_value_payments,28.0,37551.78,10.0,10.0,22.0,7.0,3413.315,7.32,1577.79,182.21564220444628
9.0,10.0,1.0,39.38054236069245,184.0,No,248.040297270348,191.6177029918581,2,Standard,Low_spent_Small_value_payments,29.0,25355.14,8.0,4.0,12.0,3.0,1878.928333333333,4.49,172.56,38.23483307112723
26.0,19.0,8.0,23.27806106308844,96.0,Yes,467.2279212115625,213.31985140853595,2,Standard,Low_spent_Medium_value_payments,21.0,102665.07,5.0,3.0,15.0,6.0,8737.4225,19.64,969.83,473.1944773799017
0.0,2.0,3.0,27.363758585738548,266.0,No,241.416147098143,576.6820195685236,3,Good,High_spent_Small_value_payments,51.0,70175.78,3.0,2.0,1.0,0.0,4759.567185632353,4.49,101.29,821.4144810343131
28.0,17.0,2.0,35.96933131244858,234.0,No,238.82413149644535,689.9961706549852,2,Standard,High_spent_Large_value_payments,55.0,108491.28,4.0,5.0,6.0,3.0,9272.94,5.94,973.25,238.47369784856943
9.0,4.0,4.0,35.4061619294486,385.0,No,61.92457951814106,327.63762466606124,2,Good,Low_spent_Medium_value_payments,24.0,16955.675,0.0,1.0,7.0,2.0,1295.9729166666666,3.09,1035.87,20.03508748246436
9.0,19.0,4.0,30.07210303146705,227.0,Yes,116.85160039074594,1048.5995814861558,2,Standard,Low_spent_Large_value_payments,37.0,140947.8,5.0,7.0,5.0,2.0,11496.65,8.08,1348.57,224.2138181230981
11.0,10.0,8.0,30.860707884025,221.0,Yes,17.72883840754457,286.9072785671549,2,Standard,Low_spent_Medium_value_payments,43.0,9846.55,5.0,6.0,16.0,1.0,698.5458333333332,13.14,550.52,5.218466358633885
10.0,10.0,1.0,27.807116438318747,211.0,Yes,138.57289582194954,330.91206524387366,2,Standard,Low_spent_Medium_value_payments,24.0,17340.775,6.0,5.0,10.0,2.0,1468.0645833333335,18.07,252.17,20.39717672193209
17.0,9.0,1.0,36.746862373349536,249.0,Yes,234.87066538169293,531.0342526198199,2,Standard,High_spent_Medium_value_payments,37.0,75982.74,8.0,6.0,8.0,2.0,6045.895,8.4,1015.84,88.68458199848726
28.0,12.0,2.0,35.58290765977845,315.0,NM,176.29622776142782,234.7004747510691,2,Standard,Low_spent_Small_value_payments,53.0,15127.05,8.0,5.0,15.0,4.0,1482.3392101813934,11.16,194.3,93.51033730610943
16.0,16.0,1.0,39.85970948373652,254.0,No,132.1912733285018,871.5416632449844,2,Standard,Low_spent_Medium_value_payments,28.0,110138.4,4.0,3.0,11.0,3.0,9419.2,1.03,586.89,178.18706342651367
21.0,16.0,8.0,32.83253243463562,202.0,Yes,174.5894139395422,262.79620786708074,1,Standard,Low_spent_Small_value_payments,24.0,34406.64,3.0,6.0,20.0,6.0,2898.22,17.29,1598.71,132.43637819337707
23.0,15.0,6.0,26.19659401827032,232.0,No,358.1180786440032,171.81012022256257,2,Standard,Low_spent_Small_value_payments,18.0,36368.77,7.0,3.0,12.0,4.0,3229.730833333333,5.76,347.66,83.04488446676766
8.0,4.0,3.0,27.4861797830782,243.0,NM,134.47172659075295,848.699679800917,3,Good,High_spent_Medium_value_payments,47.0,123526.8,1.0,6.0,9.0,4.0,10241.9,6.25,926.62,291.01859360833
50.0,24.0,7.0,39.20295327571056,194.0,Yes,128.44835362451158,569.3757583562007,1,Bad,High_spent_Large_value_payments,18.0,62200.6,10.0,6.0,34.0,2.0,5104.383333333333,2.54,1309.87,52.61422135262107
7.0,8.0,1.0,27.57744238388624,242.0,No,618.1221138819324,130.45673758055057,2,Standard,High_spent_Medium_value_payments,22.0,82093.52,8.0,5.0,6.0,4.0,6574.126666666668,3.4,825.25,188.83381520418385
10.0,0.0,1.0,26.181113778151325,284.0,No,755.542547612216,40.683491471407145,2,Good,Low_spent_Medium_value_payments,25.0,86468.68,3.0,5.0,1.0,4.0,7434.723333333332,2.69,212.49,227.24629424971005
29.0,14.0,7.0,31.978589361679944,81.0,Yes,52.75919520721129,404.77385358593534,2,Standard,High_spent_Medium_value_payments,33.0,38011.72,7.0,6.0,8.0,4.0,3127.643333333333,19.04,1477.54,95.23128454018668
20.0,10.0,11.0,28.051046331507923,141.0,Yes,125.54919553216143,238.7024096336596,2,Standard,Low_spent_Small_value_payments,31.0,20611.96,7.0,3.0,23.0,3.0,1444.6633333333332,11.23,1948.98,50.214728167512256
30.0,24.0,12.0,25.131281856072388,111.0,Yes,480.1852222760844,158.10268143490626,1,Bad,High_spent_Medium_value_payments,19.0,64122.84,7.0,6.0,29.0,4.0,5053.57,11.48,1323.21,147.0690962890094
0.0,6.0,1.0,38.25987816361297,365.0,No,34.54317554486083,402.802616643039,1,Good,High_spent_Large_value_payments,47.0,28227.45,3.0,6.0,2.0,2.0,2401.2875,9.66,256.96,42.78295781210015
8.0,2.0,5.0,37.86954156563378,386.0,No,125.50732724978022,381.0492107093551,1,Good,Low_spent_Small_value_payments,52.0,43249.78,5.0,5.0,5.0,3.0,3538.148333333333,11.43,1475.99,97.25829537419808
47.0,24.0,12.0,37.14897502259058,173.0,Yes,29.296364045108238,297.0095304142775,1,Bad,Low_spent_Medium_value_payments,44.0,8681.77,6.0,9.0,23.0,7.0,647.4808333333334,19.6,2216.25,28.44218887394765
13.0,17.0,2.0,25.954716011195607,328.0,Yes,40.23926167204557,710.7939491290363,2,Standard,High_spent_Large_value_payments,53.0,72301.62,4.0,3.0,18.0,3.0,6100.134999999998,15.87,819.37,98.9802891989182
5.0,18.0,7.0,34.8609919844379,334.0,Yes,97.71375253919987,416.0156233253708,3,Standard,Low_spent_Small_value_payments,17.0,33890.2,8.0,4.0,12.0,2.0,2557.183333333333,11.12,1289.03,31.98895746876268
24.0,15.0,6.0,38.482184986853134,21.0,Yes,106.62174734028008,296.4367969895759,2,Bad,Low_spent_Small_value_payments,38.0,28771.76,7.0,7.0,31.0,8.0,2497.6466666666665,25.37,4044.13,106.70612233681068
9.0,18.0,5.0,27.39261441700056,135.0,NM,86.53109664938096,346.34575918025774,1,Standard,High_spent_Medium_value_payments,14.0,39215.88,5.0,6.0,13.0,6.0,3419.99,16.1,1903.55,159.1221441703613
2.0,9.0,1.0,39.42900044142271,348.0,No,97.20445776498592,545.6232922350141,3,Good,High_spent_Medium_value_payments,27.0,43755.33,0.0,4.0,4.0,0.0,3828.2775,2.67,1282.77,0.0
