Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month,Credit_Score
13.0,3.0,3.0,34.0754073589989,337.0,No,438.761144317085,754.7807252133632,Good,High_spent_Large_value_payments,24.0,117201.38999999998,5.0,1.0,5.0,1.0,9712.7825,8.33,1453.22,57.73638046955176,Good
6.0,8.0,4.0,42.20406382325129,373.0,No,237.3046610640865,595.9690056025803,Good,High_spent_Medium_value_payments,19.0,67928.84,5.0,5.0,12.0,0.0,5832.736666666668,11.22,1373.36,0.0,Good
8.0,11.0,4.0,32.06123473361265,286.0,Yes,327.99412184776367,541.6660844317158,Standard,High_spent_Medium_value_payments,28.0,82831.68,7.0,3.0,9.0,3.0,7133.639999999999,16.48,34.27,113.70379372052052,Standard
19.0,11.0,1.0,41.49298881469372,325.0,No,149.48520606542513,977.8317003830158,Good,High_spent_Large_value_payments,30.0,145931.88,4.0,3.0,8.0,4.0,12017.99,10.54,1279.09,314.482093551559,Good
12.0,19.0,10.0,35.441900128908536,237.0,Yes,32.628571868422306,347.26605770955047,Standard,Low_spent_Small_value_payments,45.0,15608.695,7.0,3.0,12.0,4.0,1366.7245833333334,12.35,488.34,26.77782875536048,Standard
28.0,24.0,12.0,37.361559305135344,32.0,Yes,143.37675476002292,198.08162025489844,Bad,Low_spent_Medium_value_payments,25.0,20823.28,7.0,6.0,25.0,7.0,1473.273333333333,23.59,2634.7,85.86895831841197,Poor
19.0,18.0,0.0,35.41145422147713,270.0,No,492.110881838801,485.33121974494367,Standard,Low_spent_Large_value_payments,28.0,88957.38,4.0,4.0,5.0,1.0,7433.115000000002,11.52,1008.3,45.86939841625538,Standard
30.0,12.0,4.0,33.809306117710165,156.0,Yes,118.49825739717112,456.465123998151,Standard,High_spent_Medium_value_payments,15.0,61654.84,5.0,7.0,9.0,4.0,5175.903333333333,13.87,741.7,192.6269519380112,Standard
25.0,16.0,8.0,32.34975438027392,173.0,Yes,404.87334872191286,89.2609859683677,Standard,Low_spent_Large_value_payments,35.0,70978.44,6.0,4.0,21.0,5.0,5993.87,19.58,1587.98,262.8315664258443,Poor
5.0,13.0,2.0,34.8906638120466,290.0,No,139.60052331789683,337.93114334876987,Good,Low_spent_Small_value_payments,19.0,21039.8,4.0,5.0,10.0,0.0,1875.3166666666664,1.19,8.99,0.0,Poor
15.0,2.0,5.0,30.567856096465977,294.0,No,128.4242224252892,506.4376240791323,Good,High_spent_Medium_value_payments,54.0,43609.13,2.0,3.0,11.0,1.0,3420.0941666666663,2.5,1312.58,24.96760288845145,Standard
61.0,21.0,6.0,37.63613506511549,38.0,NM,18.267789860752888,247.14607314093303,Bad,Low_spent_Small_value_payments,34.0,7200.005,6.0,9.0,17.0,8.0,482.0004166666666,2.54,2870.92,42.78617866498074,Poor
17.0,19.0,7.0,37.47541549810493,216.0,NM,218.6189036914029,332.16888842387885,Standard,High_spent_Medium_value_payments,37.0,63259.8,4.0,4.0,17.0,6.0,5538.6500000000015,16.86,2572.3,263.0772078847184,Standard
2.0,12.0,1.0,32.263879220777824,268.0,No,133.48181355498863,434.1504364450114,Good,Low_spent_Small_value_payments,25.0,30555.87,2.0,6.0,11.0,0.0,2776.3225,7.33,418.79,0.0,Standard
13.0,15.0,7.0,31.34611717790617,331.0,Yes,42.41900491417629,297.9446939519088,Standard,Low_spent_Small_value_payments,37.0,10275.925,7.0,3.0,20.0,2.0,702.3270833333332,15.32,159.73,9.869009467248176,Standard
19.0,10.0,2.0,39.67917193573909,204.0,No,360.6858866966645,752.4645540062254,Good,Low_spent_Medium_value_payments,54.0,131113.28,1.0,4.0,6.0,3.0,11015.106666666668,6.1,954.65,258.3602259637769,Good
18.0,17.0,5.0,42.59077493595045,399.0,Yes,404.046386374301,809.7569469590322,Standard,High_spent_Medium_value_payments,54.0,114588.4,5.0,7.0,20.0,0.0,9338.033333333333,17.21,941.85,0.0,Standard
28.0,27.0,12.0,32.999650334018924,190.0,Yes,61.062266015376366,295.9595502728838,Bad,Low_spent_Small_value_payments,21.0,17816.75,10.0,7.0,29.0,9.0,1657.729166666667,1.6,2422.84,68.75110037840645,Poor
20.0,9.0,6.0,27.26468473396545,201.0,No,42.941001590068666,519.4868162135749,Standard,High_spent_Large_value_payments,48.0,45461.54,6.0,3.0,5.0,2.0,3917.461666666666,10.38,647.24,69.31834886302312,Standard
3.0,8.0,3.0,33.54460289805242,288.0,No,462.2043325839084,822.5098300499727,Good,High_spent_Medium_value_payments,36.0,163255.64,0.0,4.0,12.0,3.0,13397.636666666667,11.22,422.76,325.0495040327856,Good
8.0,8.0,4.0,34.25434077789871,344.0,No,222.4961593977528,473.9895528193424,Good,High_spent_Medium_value_payments,24.0,59868.93000000001,4.0,7.0,9.0,4.0,5111.0775,6.09,417.72,104.62203778290493,Standard
2.0,12.0,1.0,31.505905392267465,347.0,NM,222.55124019822708,1445.2880931351062,Good,Low_spent_Medium_value_payments,32.0,170008.72,3.0,6.0,7.0,0.0,14178.393333333332,4.78,881.44,0.0,Poor
24.0,23.0,9.0,40.56782728254935,11.0,NM,116.8621003359662,271.36220161030064,Bad,Low_spent_Small_value_payments,21.0,18521.71,10.0,7.0,19.0,9.0,1741.4758333333332,16.07,3397.76,75.92328138706652,Poor
22.0,3.0,1.0,40.9929666187066,290.0,NM,216.9162155406614,1474.3561177926722,Good,High_spent_Large_value_payments,31.0,177560.68,0.0,3.0,5.0,0.0,14512.723333333332,4.19,376.64,0.0,Poor
27.0,19.0,10.0,28.86826274120863,200.0,Yes,84.73651244848081,255.8656948860176,Standard,Low_spent_Small_value_payments,38.0,12821.555,4.0,7.0,16.0,4.0,932.4629166666666,9.71,1295.41,22.64408433216831,Standard
26.0,18.0,2.0,41.25592805450994,209.0,No,260.98969605893507,477.8879706077316,Good,High_spent_Medium_value_payments,55.0,55929.32,7.0,6.0,5.0,0.0,4788.776666666667,11.7,994.27,0.0,Good
37.0,14.0,12.0,32.456228975118364,98.0,Yes,66.80756925102204,285.2408088973823,Bad,High_spent_Small_value_payments,18.0,37006.6,7.0,10.0,20.0,9.0,3378.883333333333,19.11,3386.25,245.839955184929,Standard
2.0,2.0,0.0,29.70434928860301,263.0,No,389.3690190297039,667.505430505661,Good,High_spent_Medium_value_payments,45.0,113238.84,1.0,5.0,6.0,2.0,9705.57,10.99,115.48,163.68255046463509,Good
15.0,20.0,10.0,24.68576055270641,49.0,Yes,21.06469229477732,258.29685588925,Bad,High_spent_Large_value_payments,16.0,8308.235,6.0,9.0,20.0,9.0,654.3529166666667,8.7,3530.46,36.07374348263939,Poor
51.0,21.0,12.0,35.0060168016022,161.0,Yes,70.91612193245938,198.7664631866645,Bad,Low_spent_Small_value_payments,43.0,31081.62,7.0,7.0,22.0,9.0,2305.135,18.14,2574.54,230.8309148808761,Standard
50.0,19.0,12.0,39.96563967303421,143.0,NM,122.31687612157889,478.9275248998367,Bad,High_spent_Medium_value_payments,24.0,81842.52,6.0,6.0,18.0,7.0,6733.21,29.98,3127.09,322.07659897858457,Standard
18.0,6.0,4.0,25.406025830305577,306.0,No,234.5078225896506,225.9051377843909,Good,High_spent_Medium_value_payments,28.0,24613.73,8.0,3.0,11.0,3.0,2269.1441666666665,8.18,637.25,56.50145629262512,Good
16.0,23.0,12.0,35.88085015118886,150.0,Yes,81.53440440554441,245.9753262156384,Bad,Low_spent_Small_value_payments,16.0,7699.255,6.0,10.0,27.0,7.0,809.6045833333334,22.15,3148.21,33.450727712150545,Standard
24.0,15.0,3.0,32.90022939982721,262.0,No,101.0775710673848,557.9071015066829,Standard,High_spent_Medium_value_payments,51.0,64969.05,3.0,6.0,6.0,2.0,5154.0875,8.61,765.07,96.42407742593215,Standard
14.0,9.0,3.0,29.81472348319059,247.0,NM,142.7518957641688,302.9918542358312,Good,Low_spent_Small_value_payments,22.0,18305.25,2.0,1.0,4.0,0.0,1557.4375,5.27,363.51,0.0,Good
5.0,12.0,4.0,24.20601644995656,131.0,Yes,367.8720870379123,88.35142264750476,Standard,High_spent_Medium_value_payments,20.0,42512.31,7.0,5.0,14.0,7.0,3361.6925,19.51,1810.72,169.9457403145829,Standard
22.0,11.0,14.0,24.50016233271489,179.0,Yes,233.37499320559849,165.13774721435988,Standard,Low_spent_Large_value_payments,21.0,28102.36,3.0,6.0,24.0,6.0,2209.863333333333,19.98,2059.36,112.47359291337492,Standard
11.0,3.0,5.0,25.233694494379243,325.0,No,620.3004696656857,344.26469700098124,Good,Low_spent_Medium_value_payments,43.0,84379.82,3.0,4.0,12.0,0.0,6945.651666666668,3.03,498.02,0.0,Good
37.0,17.0,10.0,37.11394146151715,224.0,Yes,120.72992429878268,170.37426234267366,Bad,Low_spent_Medium_value_payments,28.0,17116.42,8.0,6.0,22.0,7.0,1590.368333333333,3.64,2574.89,89.75068619884186,Standard
48.0,22.0,10.0,36.3666363831439,86.0,Yes,87.71076336246081,375.8555164999189,Bad,High_spent_Medium_value_payments,19.0,41209.68,6.0,7.0,31.0,7.0,3413.14,9.23,1801.46,127.74772013762036,Poor
5.0,11.0,0.0,25.72290646790353,208.0,No,72.9166203070572,299.3850423132594,Standard,Low_spent_Large_value_payments,42.0,10542.045,7.0,6.0,19.0,4.0,1082.50375,5.54,528.87,25.94871237968341,Standard
14.0,18.0,3.0,32.19781170616796,314.0,Yes,93.74578217813082,337.9623274759736,Standard,Low_spent_Small_value_payments,54.0,27316.86,3.0,3.0,20.0,3.0,1985.405,10.05,761.67,56.83239034589563,Standard
4.0,8.0,2.0,34.15729014365944,352.0,No,342.22914957623175,314.7281004237683,Good,High_spent_Small_value_payments,48.0,41898.87,5.0,4.0,12.0,0.0,3669.5725,1.35,927.63,0.0,Good
11.0,9.0,8.0,36.41839356227938,309.0,NM,260.35385683457446,279.7425990037823,Standard,High_spent_Medium_value_payments,49.0,35482.43,8.0,5.0,13.0,1.0,2578.434351568324,16.84,73.08,208.42527592665303,Standard
21.0,16.0,2.0,28.947798037036254,190.0,Yes,49.42162717763279,503.9806298004688,Standard,High_spent_Large_value_payments,44.0,63733.54,4.0,5.0,13.0,4.0,4720.400923954431,11.74,542.35,202.9105763552317,Standard
12.0,20.0,9.0,25.87491349771738,345.0,No,856.675177175707,297.77618709201266,Standard,Low_spent_Large_value_payments,47.0,110608.83,6.0,6.0,19.0,1.0,9434.4025,4.05,247.54,68.98888573228041,Good
44.0,22.0,10.0,29.12535276820936,107.0,Yes,265.94699031331743,303.5464042879165,Bad,Low_spent_Large_value_payments,34.0,55163.81999999999,9.0,9.0,28.0,6.0,4869.985,16.72,4085.14,187.5051053987661,Poor
47.0,22.0,15.0,25.282736813275736,161.0,Yes,133.91041325824148,215.0880889445984,Bad,Low_spent_Small_value_payments,36.0,18125.81,10.0,9.0,21.0,6.0,1545.4841666666669,5.36,1785.84,85.54991446382681,Poor
25.0,15.0,10.0,36.76800587984423,148.0,Yes,58.285062985309416,290.2309957129448,Bad,Low_spent_Small_value_payments,15.0,14569.27,9.0,8.0,20.0,7.0,1188.7741271176524,27.71,2654.18,155.32623085075994,Standard
6.0,0.0,1.0,34.84543197668998,317.0,No,277.8738585632867,236.75555810338,Good,Low_spent_Small_value_payments,31.0,29895.53,4.0,5.0,8.0,0.0,2246.2941666666666,3.22,878.78,0.0,Standard
10.0,12.0,6.0,38.51122054127822,198.0,Yes,246.68061962505035,264.30267410770057,Standard,High_spent_Medium_value_payments,37.0,34978.29,3.0,6.0,13.0,4.0,3004.8575,15.4,1219.82,79.50245626724916,Standard
12.0,10.0,0.0,35.61879316954658,265.0,Yes,250.14545391547415,480.01704608452593,Standard,High_spent_Medium_value_payments,47.0,58267.5,4.0,3.0,19.0,0.0,4601.625,13.42,244.16,0.0,Standard
19.0,9.0,8.0,44.2019157653193,373.0,Yes,179.21189713977216,1062.6004550075004,Standard,High_spent_Large_value_payments,36.0,137672.12,6.0,7.0,7.0,2.0,11613.676666666664,18.2,43.56,169.5553145193944,Standard
27.0,11.0,8.0,24.34340286180779,211.0,Yes,82.28201778487923,291.05241784801444,Standard,Low_spent_Medium_value_payments,17.0,18567.28,4.0,6.0,18.0,6.0,1745.629791748223,11.95,1959.68,85.03643928555,Poor
21.0,12.0,4.0,31.660252359722747,79.0,NM,66.06585002719598,225.5436824457697,Standard,Low_spent_Medium_value_payments,28.0,14293.345,8.0,5.0,10.0,5.0,897.1120833333333,19.34,310.51,59.42466288057615,Standard
29.0,13.0,5.0,33.130996605022894,367.0,Yes,51.9026989330179,321.9277683167102,Standard,Low_spent_Medium_value_payments,34.0,12127.235,4.0,4.0,11.0,1.0,894.6029166666667,6.96,581.87,5.629824416938626,Standard
21.0,9.0,3.0,33.184216919723966,376.0,No,395.7899000023588,742.3888301885722,Good,Low_spent_Medium_value_payments,35.0,88940.76,0.0,5.0,3.0,1.0,7406.73,2.16,1405.04,67.64255418731365,Poor
56.0,19.0,7.0,30.929039096212872,92.0,Yes,77.90900788110714,268.55250307116194,Bad,Low_spent_Small_value_payments,23.0,17188.14,6.0,9.0,16.0,6.0,1178.345,9.2,1751.34,63.5112656771433,Poor
20.0,23.0,8.0,25.683376309957147,98.0,Yes,249.532408570391,303.8891628722737,Bad,Low_spent_Medium_value_payments,28.0,44332.62,9.0,8.0,28.0,3.0,3691.385,15.94,2380.89,75.71692855733535,Poor
8.0,11.0,7.0,28.94181901833293,311.0,No,225.01813849105844,881.6337403977382,Good,Low_spent_Medium_value_payments,48.0,109322.7,5.0,3.0,1.0,1.0,9248.225,11.9,387.99,58.17062111120353,Standard
37.0,13.0,8.0,31.59743101037728,28.0,Yes,186.2396507824662,335.4574942808318,Bad,High_spent_Medium_value_payments,18.0,58477.59,10.0,8.0,19.0,6.0,5005.1325,26.44,4896.77,228.81610493670183,Standard
14.0,15.0,4.0,33.92378285455375,185.0,Yes,64.04495270303033,324.58793704245886,Standard,Low_spent_Small_value_payments,36.0,12332.855,7.0,7.0,9.0,4.0,866.7379166666667,13.92,1169.76,20.650802396018697,Standard
37.0,20.0,8.0,33.021251209708325,108.0,NM,160.8796296656457,360.07308603976486,Bad,High_spent_Medium_value_payments,16.0,49619.7,9.0,8.0,31.0,8.0,4195.975,0.56,1474.26,203.6631816856104,Poor
28.0,19.0,10.0,32.77278836242482,96.0,Yes,15.127020940106016,299.8447125101253,Bad,High_spent_Small_value_payments,32.0,20341.87,8.0,9.0,34.0,7.0,1505.155833333333,20.74,4006.34,75.54384988310204,Standard
46.0,21.0,7.0,26.61982533138552,165.0,Yes,83.8120133656936,329.65326589225845,Bad,Low_spent_Small_value_payments,21.0,17738.32,10.0,5.0,24.0,4.0,1715.1933333333334,6.63,2496.93,48.054054075381295,Poor
9.0,2.0,3.0,32.65492696208472,323.0,No,150.54704629998932,328.35475344909327,Good,High_spent_Small_value_payments,22.0,29498.09,2.0,4.0,1.0,2.0,2626.1741666666667,5.58,565.26,43.71561691758411,Good
29.0,6.0,4.0,26.323767866483912,196.0,NM,70.15051355484181,324.8621310315975,Good,Low_spent_Small_value_payments,47.0,18613.045,1.0,3.0,5.0,3.0,1394.087083333333,11.54,1288.31,34.39606374689404,Poor
4.0,8.0,3.0,26.897680762943374,280.0,No,196.21844918725083,490.1302663799912,Good,High_spent_Medium_value_payments,51.0,57847.1,1.0,4.0,5.0,1.0,4808.591666666666,6.19,958.73,44.51045109942464,Standard
34.0,25.0,12.0,32.523698473988226,181.0,Yes,41.01097502946022,247.39413285427744,Bad,Low_spent_Small_value_payments,42.0,7284.94,9.0,10.0,26.0,7.0,407.07833333333326,4.2,2308.2,42.302725449595656,Poor
51.0,23.0,10.0,34.22918064252242,144.0,Yes,112.83613946490809,286.40867889457627,Bad,Low_spent_Small_value_payments,32.0,19457.51,7.0,5.0,26.0,9.0,1850.4591666666663,22.32,4713.23,75.80109830718233,Poor
25.0,13.0,0.0,28.25461439849165,259.0,Yes,80.46309766921804,350.60228027387603,Standard,High_spent_Medium_value_payments,45.0,32507.89,7.0,6.0,10.0,4.0,2784.9908333333333,8.22,1301.81,97.43370539023933,Standard
23.0,20.0,3.0,37.3904067447524,236.0,NM,32.99409875959776,450.1777019562519,Standard,High_spent_Medium_value_payments,47.0,48698.78,8.0,3.0,11.0,4.0,3865.231666666666,10.06,850.37,143.35136595081698,Standard
35.0,20.0,10.0,25.739012744557108,55.0,Yes,77.37106513412802,309.56169282947786,Bad,High_spent_Small_value_payments,28.0,40317.5,7.0,6.0,28.0,8.0,3140.791666666666,18.82,4073.71,187.1464087030608,Poor
5.0,21.0,0.0,27.510477792251173,306.0,No,190.2163123819288,286.68791976581764,Good,Low_spent_Large_value_payments,19.0,32089.33,4.0,6.0,2.0,4.0,2882.1108333333336,1.33,435.89,71.30685118558694,Poor
5.0,10.0,2.0,37.514003531340585,355.0,No,163.31106343332894,551.6112699000045,Standard,Low_spent_Small_value_payments,40.0,55910.68,5.0,3.0,11.0,0.0,4649.223333333333,9.76,7.54,0.0,Good
7.0,6.0,3.0,29.742662175339376,225.0,No,493.830807266358,975.1828594003086,Good,High_spent_Large_value_payments,41.0,147781.64,0.0,4.0,4.0,0.0,12090.136666666667,11.83,484.81,0.0,Standard
4.0,8.0,1.0,30.92810054159052,239.0,No,58.17917781737929,367.46386563466905,Good,Low_spent_Small_value_payments,18.0,21791.905,2.0,3.0,9.0,1.0,1871.992083333333,1.76,166.25,11.55616488128499,Standard
7.0,1.0,3.0,34.38141558365886,246.0,No,166.8900450929916,771.7889545909102,Good,High_spent_Large_value_payments,34.0,104917.74,5.0,4.0,9.0,2.0,8526.145,2.1,460.58,173.93550031609828,Good
58.0,27.0,6.0,33.5966402847371,47.0,Yes,60.95518261245473,259.3779385807272,Bad,Low_spent_Small_value_payments,31.0,7991.33,8.0,6.0,25.0,7.0,736.9441666666668,5.59,2870.09,43.36129547348475,Poor
4.0,4.0,1.0,33.307398122824125,304.0,NM,58.837759305261706,355.82847562023585,Good,Low_spent_Small_value_payments,19.0,15131.6,5.0,5.0,8.0,3.0,1505.966666666667,1.59,463.82,25.930431741169137,Good
8.0,9.0,7.0,27.30467561667728,124.0,Yes,36.88283934737693,248.4027848128316,Standard,Low_spent_Small_value_payments,20.0,7979.775,7.0,10.0,25.0,7.0,531.9812499999998,11.32,2211.7,38.2765191850101,Standard
23.0,13.0,4.0,32.285863336878926,314.0,Yes,221.2304950740021,641.651117433011,Standard,High_spent_Medium_value_payments,39.0,92067.99,4.0,4.0,18.0,2.0,7455.3325,7.81,1398.94,152.65163749298694,Standard
6.0,11.0,3.0,34.53915621477711,203.0,NM,114.96706254158188,282.2768489686175,Standard,Low_spent_Small_value_payments,27.0,18202.79,4.0,4.0,5.0,1.0,1390.8991666666668,9.7,911.09,11.846005156467273,Standard
18.0,9.0,4.0,39.557433842824,269.0,Yes,228.2143268915843,1040.0745371417606,Standard,High_spent_Large_value_payments,27.0,130210.2,7.0,4.0,5.0,1.0,10971.85,18.32,61.98,68.89613596665514,Standard
14.0,17.0,12.0,37.04504733280913,192.0,Yes,88.4434675494343,531.521216855423,Standard,High_spent_Medium_value_payments,43.0,48608.78,5.0,5.0,5.0,2.0,4300.731666666667,15.11,345.71,60.10848226180946,Standard
9.0,8.0,2.0,30.61774942030592,231.0,No,23.09988104387901,511.0400083804402,Good,High_spent_Large_value_payments,55.0,36154.19,5.0,3.0,3.0,2.0,3247.849166666667,10.39,651.85,30.645027242347588,Good
21.0,19.0,3.0,34.926033543196944,246.0,Yes,185.6959217172013,429.6023078435827,Standard,High_spent_Medium_value_payments,23.0,53370.42,6.0,7.0,7.0,3.0,4618.535,8.68,240.27,96.55527043921596,Standard
2.0,12.0,1.0,26.858921760944703,351.0,No,108.49627806122244,753.3030897424693,Good,High_spent_Large_value_payments,21.0,103515.51,1.0,3.0,5.0,4.0,8334.2925,2.2,60.25,211.6298821963082,Good
13.0,12.0,3.0,33.61227515629887,248.0,No,572.8947783066974,511.7372796088253,Good,Low_spent_Medium_value_payments,26.0,122705.73,5.0,6.0,6.0,3.0,10049.4775,6.34,1004.82,200.3156920844776,Poor
32.0,19.0,9.0,38.35600438335948,105.0,Yes,32.95264972201045,271.2345086154798,Standard,Low_spent_Small_value_payments,44.0,10455.585,10.0,9.0,30.0,3.0,727.2987499999998,12.52,1827.35,20.147813456804982,Standard
13.0,12.0,2.0,35.44643980022088,385.0,No,1116.0677755676222,114.17958270804196,Good,High_spent_Large_value_payments,40.0,159032.52,0.0,1.0,10.0,3.0,13382.71,2.21,1292.52,388.0236417243358,Good
25.0,16.0,5.0,25.48965661051326,90.0,Yes,220.7388231302414,399.0825722204576,Standard,High_spent_Medium_value_payments,27.0,48819.34,5.0,4.0,14.0,3.0,4181.278333333334,11.28,535.3,68.30643798263449,Standard
15.0,17.0,9.0,26.14184460338338,343.0,Yes,661.8553892755707,409.5289296455376,Standard,Low_spent_Medium_value_payments,15.0,104658.75,4.0,7.0,11.0,1.0,8434.5625,17.76,1218.42,52.071931078891744,Standard
10.0,19.0,5.0,32.56515527972669,111.0,Yes,599.905772045161,243.18963123343173,Standard,High_spent_Large_value_payments,31.0,120522.88,7.0,4.0,6.0,5.0,9816.573333333334,14.01,1402.67,408.5619300547407,Standard
0.0,4.0,2.0,27.47298422173207,380.0,No,134.7677970142132,290.99841557573427,Good,Low_spent_Small_value_payments,42.0,30232.28,5.0,3.0,4.0,4.0,2342.3566666666666,4.94,1483.59,98.46945407671916,Standard
14.0,5.0,0.0,34.18888511951611,267.0,NM,61.71450232914323,307.9375810041901,Good,Low_spent_Small_value_payments,40.0,16626.25,0.0,2.0,5.0,0.0,1096.5208333333333,6.39,1113.26,0.0,Good
28.0,9.0,4.0,35.40441682101948,228.0,Yes,133.32078886362714,280.2219951529393,Standard,High_spent_Small_value_payments,24.0,17366.08,6.0,6.0,14.0,1.0,1365.1733333333334,15.53,133.38,12.974549316766886,Standard
5.0,13.0,4.0,38.50838091290483,271.0,No,426.91290425625,393.5649143880864,Standard,High_spent_Medium_value_payments,33.0,68090.85,7.0,4.0,20.0,1.0,5717.2375,2.43,791.78,31.245931355663675,Standard
35.0,25.0,6.0,36.488804460907694,154.0,Yes,226.3947220053988,288.81333669709875,Bad,High_spent_Medium_value_payments,31.0,65498.88,9.0,7.0,34.0,8.0,5409.24,18.41,3667.71,275.7159412975025,Good
8.0,0.0,1.0,35.28893325881585,226.0,NM,239.85556124449352,553.7519200889145,Good,High_spent_Large_value_payments,33.0,81427.02,2.0,2.0,3.0,4.0,6877.585,2.35,17.81,144.15101866659197,Standard
17.0,8.0,2.0,33.05458722000397,395.0,Yes,435.6041745151504,400.2631233299583,Standard,High_spent_Large_value_payments,52.0,72304.38,8.0,7.0,14.0,2.0,6099.365000000002,8.94,1295.99,64.06920215489151,Standard
15.0,17.0,14.0,33.427268847245514,148.0,Yes,112.551483317894,335.5968372833481,Bad,High_spent_Large_value_payments,23.0,31217.34,9.0,10.0,16.0,6.0,2598.445,6.63,2495.35,81.69617939875792,Poor
23.0,2.0,5.0,32.814787236508174,219.0,No,309.92785107817247,562.1794004894447,Good,High_spent_Small_value_payments,53.0,103049.46,4.0,6.0,6.0,3.0,8408.455,9.46,849.98,255.2077858106894,Poor
22.0,5.0,1.0,32.92859196306214,286.0,NM,509.7038893203446,1201.5684440129887,Good,High_spent_Large_value_payments,31.0,177560.68,0.0,3.0,5.0,0.0,14512.723333333332,4.19,376.64,0.0,Poor
16.0,13.0,11.0,37.74948498581556,211.0,Yes,121.18571466606028,271.67519603901536,Standard,Low_spent_Small_value_payments,44.0,15148.98,6.0,9.0,17.0,2.0,1280.415,14.76,2530.46,25.18058929492429,Poor
30.0,10.0,0.0,27.394141672324853,264.0,No,159.12059607555236,464.6775366933637,Standard,High_spent_Medium_value_payments,55.0,52042.32,3.0,7.0,7.0,1.0,3780.988059572468,6.86,1160.3,389.1598076586161,Good
7.0,11.0,2.0,37.46911412947728,239.0,No,242.8844127865048,294.3708178070783,Good,Low_spent_Small_value_payments,25.0,40341.16,2.0,5.0,1.0,4.0,3602.763333333334,8.33,1183.73,113.02110273975028,Good
17.0,7.0,1.0,34.77853785596202,204.0,No,88.6922267296804,395.1365682700394,Good,Low_spent_Small_value_payments,47.0,34962.32,3.0,6.0,9.0,3.0,2781.526666666666,1.49,1470.65,74.32387166694687,Standard
10.0,9.0,7.0,33.28066838156488,355.0,No,170.8514973161119,753.8225026838883,Good,High_spent_Large_value_payments,37.0,85280.88,3.0,3.0,2.0,0.0,6846.740000000002,1.89,825.18,0.0,Standard
35.0,19.0,10.0,25.505271975648736,170.0,Yes,212.6311217791728,128.53445010363475,Bad,High_spent_Small_value_payments,42.0,52830.0,6.0,5.0,30.0,9.0,4506.5,4.99,1606.49,369.4844281171925,Poor
15.0,12.0,4.0,36.418050179544345,80.0,Yes,66.35785794817808,253.92868750457907,Standard,Low_spent_Medium_value_payments,28.0,14293.345,8.0,5.0,10.0,5.0,897.1120833333333,19.34,310.51,59.42466288057615,Standard
28.0,13.0,9.0,32.523600677724296,390.0,No,34.34725635583725,275.0802966476241,Standard,Low_spent_Small_value_payments,37.0,14025.885,4.0,5.0,6.0,4.0,876.82375,3.47,447.92,38.25482199653868,Standard
2.0,2.0,2.0,41.53166853333479,191.0,NM,62.69880152882618,411.47551520203535,Good,High_spent_Medium_value_payments,20.0,42395.16,1.0,5.0,8.0,4.0,3491.9300000000007,9.4,940.91,135.01868326913842,Good
4.0,18.0,7.0,23.63390993736337,380.0,No,555.454431141405,321.20299829926,Good,Low_spent_Medium_value_payments,41.0,83789.22,7.0,5.0,2.0,2.0,7051.435,9.21,1185.23,98.48607055933506,Standard
14.0,7.0,5.0,37.76305290341376,348.0,No,355.40462346136405,909.3991038074962,Good,High_spent_Large_value_payments,24.0,177330.24,2.0,5.0,8.0,3.0,14601.52,10.98,529.85,435.3482727311397,Good
28.0,17.0,13.0,33.30375207541155,200.0,Yes,50.3346112197624,495.9283438324799,Standard,High_spent_Medium_value_payments,25.0,48706.59,10.0,7.0,34.0,4.0,4170.8825,18.63,2630.08,120.82529494775775,Standard
15.0,5.0,4.0,23.36511900944637,252.0,No,514.5870251286311,229.47243878544964,Good,High_spent_Large_value_payments,54.0,160664.8,3.0,5.0,7.0,1.0,13235.733333333332,11.76,244.08,123.79017424262692,Standard
46.0,16.0,10.0,30.4180192394494,68.0,Yes,123.46774457948798,240.35187055207092,Bad,Low_spent_Small_value_payments,27.0,17469.68,7.0,9.0,18.0,5.0,1417.8066666666666,27.12,3645.12,67.96105153510771,Poor
40.0,22.0,13.0,35.03698384752625,35.0,Yes,15.286602404970234,252.33351204625345,Bad,Low_spent_Small_value_payments,19.0,7689.5,9.0,9.0,20.0,9.0,806.7916666666665,23.95,3503.17,53.05905221544299,Standard
33.0,16.0,11.0,39.59927099330749,99.0,Yes,169.54573740766017,195.13967396897343,Bad,Low_spent_Small_value_payments,22.0,31795.08,10.0,5.0,23.0,7.0,2320.5947110633765,6.05,2053.98,360.7688775599901,Poor
45.0,15.0,7.0,29.084546700820862,40.0,Yes,125.19688644034008,329.3631521788715,Bad,High_spent_Medium_value_payments,37.0,62616.99000000001,7.0,5.0,20.0,7.0,5271.0825,28.98,4420.25,322.5482113807886,Standard
11.0,16.0,7.0,27.4235706602091,146.0,Yes,314.3380849271546,196.18786193553527,Standard,Low_spent_Small_value_payments,18.0,42846.39,8.0,6.0,22.0,7.0,3670.5325,11.44,1745.53,146.5273031373101,Poor
