ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
5090851,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-20643,-6456,1,0,0,1,Core staff,2.0,0
5056084,F,N,Y,3,180000.0,State servant,Higher education,Married,House / apartment,-16000,-7401,1,0,0,0,Core staff,5.0,0
5023111,M,N,Y,0,382500.0,Working,Higher education,Married,House / apartment,-10136,-539,1,1,1,0,Laborers,2.0,0
5114397,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18728,-9325,1,0,0,0,Cooking staff,2.0,0
5058507,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22774,365243,1,0,0,0,,2.0,0
5045862,M,N,N,0,121500.0,Working,Higher education,Married,House / apartment,-9740,-3030,1,0,0,0,,2.0,0
5056238,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,-12729,-4936,1,1,0,0,Cleaning staff,2.0,0
5114428,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23753,365243,1,0,0,0,,2.0,0
5045726,F,N,Y,0,155250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22044,365243,1,0,0,0,,2.0,0
5023771,M,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24742,365243,1,0,0,0,,2.0,0
5074746,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23579,365243,1,0,0,0,,2.0,0
5022461,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14173,-217,1,0,0,0,Security staff,3.0,0
5099706,F,N,Y,1,157500.0,Working,Higher education,Married,House / apartment,-11012,-948,1,0,0,0,Sales staff,3.0,0
5021229,F,N,Y,2,112500.0,Working,Higher education,Civil marriage,House / apartment,-10881,-122,1,0,0,0,Sales staff,4.0,0
5041583,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-19040,-1402,1,1,1,0,Managers,3.0,1
5090634,F,N,N,0,63000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23429,365243,1,0,0,0,,2.0,0
5022518,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20692,365243,1,0,1,0,,1.0,0
5089908,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0,0
5089317,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-11616,-825,1,1,1,1,High skill tech staff,2.0,0
5050555,M,N,N,2,225000.0,Working,Higher education,Civil marriage,House / apartment,-16768,-3088,1,1,0,0,Laborers,4.0,0
5028432,M,N,N,0,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8347,-538,1,0,0,0,Core staff,1.0,0
5067215,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9613,-1085,1,0,0,0,Core staff,2.0,0
5010571,F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,-10145,-1682,1,0,0,1,Sales staff,2.0,0
5126578,M,Y,N,0,202500.0,Working,Lower secondary,Married,Rented apartment,-14727,-865,1,1,1,0,Laborers,2.0,0
5149266,F,Y,N,1,72000.0,Working,Incomplete higher,Civil marriage,House / apartment,-11460,-1141,1,0,0,0,Private service staff,3.0,0
5090852,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19002,365243,1,0,0,0,,2.0,0
5041854,M,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21990,365243,1,0,1,0,,2.0,0
5024862,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17024,-1799,1,0,0,0,Cooking staff,2.0,0
5061887,F,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-18942,-4854,1,1,0,0,Sales staff,2.0,0
5024677,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-15113,-1585,1,0,0,0,HR staff,2.0,0
5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10359,-2906,1,0,1,0,Laborers,2.0,0
5125939,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-10443,-560,1,0,0,0,Core staff,2.0,0
5114335,F,N,N,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10151,-1138,1,0,0,0,Laborers,3.0,0
5068873,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-10380,-3580,1,0,0,0,,3.0,0
5062343,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8735,-198,1,0,0,1,,1.0,0
5067785,M,Y,N,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,-14970,-7183,1,0,0,1,Drivers,4.0,0
5126227,F,Y,N,0,180000.0,Pensioner,Higher education,Separated,House / apartment,-23603,365243,1,0,0,0,,1.0,0
5135923,F,Y,Y,0,29250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20086,365243,1,0,0,0,,2.0,0
5117141,F,N,Y,4,261000.0,Working,Secondary / secondary special,Married,House / apartment,-12475,-1588,1,0,0,0,High skill tech staff,6.0,0
5053995,M,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19983,365243,1,0,0,0,,2.0,0
5009248,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14201,-2139,1,0,1,0,,2.0,0
5089340,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20605,365243,1,0,0,0,,1.0,0
5088131,F,N,N,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15445,-2750,1,0,0,0,Core staff,3.0,0
5054219,M,Y,N,1,378000.0,State servant,Higher education,Married,House / apartment,-14264,-2738,1,0,0,0,,3.0,0
5061452,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18114,-10121,1,0,0,0,High skill tech staff,2.0,0
5094911,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-19444,-2832,1,0,0,0,,2.0,0
5025069,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0,0
5105113,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10583,-1184,1,1,0,0,Laborers,3.0,0
5067214,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9613,-1085,1,0,0,0,Core staff,2.0,0
5090809,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21284,365243,1,0,0,1,,2.0,0
5010651,M,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,1,1,1,0,Laborers,3.0,0
5045134,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12210,-2747,1,0,0,0,Cooking staff,3.0,0
5118146,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,-15130,-5422,1,1,1,0,Accountants,4.0,0
5106007,M,Y,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-20816,-484,1,0,0,0,Laborers,2.0,0
5061761,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,-11262,-563,1,0,0,1,Accountants,3.0,0
5058493,M,N,N,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15213,-1331,1,0,0,0,Drivers,1.0,0
5113237,F,N,Y,1,175500.0,Working,Secondary / secondary special,Married,House / apartment,-16704,-132,1,1,0,0,Cleaning staff,3.0,0
5024767,F,Y,Y,1,337500.0,Commercial associate,Higher education,Married,House / apartment,-14558,-1250,1,0,0,0,High skill tech staff,3.0,0
5149807,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,-9873,-2086,1,0,1,1,,1.0,0
5142477,F,N,Y,2,76500.0,Working,Higher education,Married,House / apartment,-11191,-741,1,0,0,0,Managers,4.0,0
5009264,F,N,N,0,40500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21091,365243,1,0,0,0,,1.0,0
5061203,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-10905,-1873,1,0,0,1,Laborers,4.0,0
5046545,F,N,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-15083,-847,1,0,0,0,High skill tech staff,3.0,0
5096781,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24194,365243,1,0,0,0,,2.0,0
5105935,M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15974,-4867,1,0,0,1,Drivers,3.0,0
5116462,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17427,365243,1,0,0,0,,2.0,0
5113061,F,Y,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-11777,-2744,1,0,1,0,,4.0,0
5118295,F,N,N,2,139500.0,Working,Incomplete higher,Married,With parents,-13166,-2988,1,1,1,0,Core staff,4.0,0
5116343,M,Y,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-11695,-3929,1,1,0,0,Laborers,3.0,0
5116877,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13587,-4236,1,0,0,0,Medicine staff,2.0,0
5018479,F,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-19156,-4504,1,0,0,0,,2.0,0
5052923,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21732,365243,1,0,0,0,,2.0,0
5010459,F,N,Y,0,171000.0,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2.0,0
5091485,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10087,-1447,1,0,0,0,,4.0,0
5099916,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17140,-4325,1,0,0,0,,2.0,0
5114156,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-15318,-5490,1,0,0,0,Accountants,2.0,0
5116312,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20111,-10290,1,0,0,0,Medicine staff,2.0,0
5009576,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-17074,-798,1,0,0,0,Accountants,2.0,0
5054348,F,N,N,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12348,-424,1,1,1,0,Sales staff,1.0,0
5066919,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,-11089,-1467,1,0,0,0,Laborers,2.0,0
5041418,F,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-13146,-2163,1,0,0,0,High skill tech staff,2.0,0
5053911,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,House / apartment,-14438,-2433,1,0,0,0,Managers,2.0,0
5038535,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16057,-3030,1,1,0,0,Cooking staff,2.0,0
5117711,F,N,N,2,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11978,-370,1,0,0,0,,4.0,0
5045562,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17991,-3304,1,0,0,0,,3.0,0
5150067,F,N,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-11290,-625,1,1,0,1,Core staff,4.0,0
5026382,F,N,Y,0,135000.0,State servant,Higher education,Married,House / apartment,-12444,-2752,1,0,0,0,,2.0,0
5137200,M,Y,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15565,-4004,1,1,1,0,,2.0,0
5100414,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-11243,-2652,1,0,0,0,Sales staff,2.0,0
5099847,F,N,Y,2,112500.0,Working,Higher education,Married,House / apartment,-14768,-2133,1,1,1,1,Core staff,4.0,0
5135926,F,Y,Y,0,29250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20086,365243,1,0,0,0,,2.0,0
5021657,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13207,-1401,1,0,0,0,Low-skill Laborers,3.0,0
5105980,M,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-15108,-211,1,1,1,0,Drivers,2.0,0
5068394,F,Y,Y,1,270000.0,Working,Higher education,Separated,House / apartment,-14052,-140,1,0,1,1,Sales staff,2.0,0
5023311,M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3.0,0
5068190,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-18683,-3580,1,0,0,0,Sales staff,1.0,0
5041941,M,N,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10312,-703,1,0,1,0,Laborers,2.0,0
5095685,M,N,N,2,216000.0,Working,Secondary / secondary special,Married,House / apartment,-14740,-1040,1,0,1,0,Laborers,4.0,0
5021909,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,0
5118273,M,Y,N,1,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14474,-1010,1,1,0,0,Managers,3.0,0
5036712,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,-9983,-1923,1,0,0,0,,2.0,0
5044663,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22302,365243,1,0,0,0,,2.0,0
5139530,M,N,Y,0,135000.0,Working,Higher education,Married,With parents,-14734,-3172,1,1,1,0,,2.0,0
5113840,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2.0,0
5068754,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17733,-2362,1,0,0,0,Security staff,2.0,0
5046048,F,N,Y,0,139500.0,State servant,Higher education,Married,House / apartment,-17801,-8479,1,0,0,0,Managers,2.0,0
5048637,M,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13639,-430,1,0,0,0,Laborers,4.0,0
5061786,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14185,-958,1,0,1,1,Laborers,3.0,0
5041717,F,N,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13409,-732,1,0,0,0,Laborers,2.0,0
5054497,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,-12102,-1185,1,0,0,0,Waiters/barmen staff,1.0,0
5037305,F,Y,Y,0,661500.0,Commercial associate,Higher education,Married,House / apartment,-20053,-3422,1,0,0,0,Accountants,2.0,0
5111136,M,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2215,1,0,0,0,Drivers,3.0,0
5051210,M,Y,N,0,191700.0,Working,Lower secondary,Married,House / apartment,-15473,-6557,1,1,1,0,Drivers,2.0,1
5021972,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-11720,-1191,1,0,0,0,Sales staff,3.0,0
5033653,F,N,Y,0,135000.0,State servant,Higher education,Married,House / apartment,-9749,-635,1,1,1,0,Secretaries,2.0,0
5148651,F,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15346,-2481,1,0,0,0,Laborers,3.0,0
5091641,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18093,-3061,1,0,0,0,,1.0,0
5105234,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22862,365243,1,0,1,0,,1.0,0
5137159,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-17249,-1661,1,1,1,0,,2.0,0
5114234,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18672,-2477,1,1,1,0,Laborers,2.0,0
5089511,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,-13810,-1678,1,1,1,1,Core staff,3.0,0
5114207,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,0
5117825,M,Y,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16073,365243,1,0,0,0,,2.0,0
5090970,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14890,-736,1,0,0,0,,3.0,0
5090516,F,Y,Y,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17663,-1709,1,1,1,0,Core staff,2.0,0
5090582,M,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-15725,-3993,1,0,0,1,Managers,2.0,0
5068619,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22723,365243,1,0,0,0,,2.0,0
5022560,F,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-13071,-1344,1,0,0,0,Sales staff,3.0,0
5029271,F,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10448,-535,1,0,0,0,Sales staff,1.0,0
5036180,F,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20661,365243,1,0,1,0,,3.0,0
5048245,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13440,-6639,1,0,0,0,Core staff,2.0,0
5137320,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13277,-1022,1,1,0,0,Sales staff,2.0,0
5145785,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-15291,-2475,1,0,0,0,,2.0,0
5139413,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-14439,-6094,1,1,0,0,Core staff,4.0,0
5024228,F,Y,Y,0,540000.0,Commercial associate,Higher education,Married,House / apartment,-15702,-185,1,0,1,0,,2.0,0
5117775,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,0
5090621,F,N,Y,0,360000.0,Working,Higher education,Married,House / apartment,-21330,-7522,1,0,0,0,Managers,2.0,0
5033677,M,Y,Y,0,900000.0,Working,Higher education,Married,House / apartment,-19235,-1305,1,0,0,0,Drivers,2.0,0
5056185,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14120,-2103,1,0,0,0,,2.0,0
5149229,F,N,Y,0,247500.0,Commercial associate,Higher education,Widow,House / apartment,-23339,-1233,1,0,1,0,,1.0,0
5045945,F,Y,N,1,387000.0,Working,Higher education,Married,House / apartment,-13168,-2574,1,0,0,0,Managers,3.0,0
5149665,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11920,-2967,1,0,0,0,Realty agents,3.0,0
5078787,F,N,Y,0,292500.0,Working,Secondary / secondary special,Widow,House / apartment,-19837,-3220,1,0,1,0,Waiters/barmen staff,1.0,0
5058547,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15914,-5379,1,0,0,0,Private service staff,1.0,0
5029546,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20310,-5375,1,0,0,0,Managers,3.0,0
5062619,M,Y,Y,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-11372,-3897,1,0,0,0,Core staff,2.0,0
5028956,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22283,365243,1,0,0,0,,2.0,0
5062267,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,-19828,-5525,1,0,1,0,,2.0,0
5022333,M,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2.0,0
5105917,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12640,-399,1,0,0,0,Accountants,3.0,0
5113647,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-12262,-223,1,0,0,1,Managers,2.0,0
5094974,F,N,Y,1,76500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14540,-3350,1,0,1,0,Cooking staff,2.0,0
5056058,F,N,Y,1,337500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13383,-1121,1,0,0,0,Sales staff,2.0,0
5047988,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,1,0,0,0,Managers,2.0,0
5038603,F,N,Y,2,180000.0,State servant,Higher education,Married,House / apartment,-11020,-3578,1,0,0,0,Core staff,4.0,0
5100073,F,N,Y,0,292500.0,Working,Secondary / secondary special,Single / not married,Office apartment,-19679,-2074,1,0,0,0,Cleaning staff,1.0,0
5010346,F,N,Y,0,328500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20023,-1894,1,0,0,1,Managers,2.0,0
5089957,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,1,0,0,0,,3.0,0
5118533,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12446,-645,1,0,0,0,Core staff,2.0,0
5053051,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20575,365243,1,0,1,0,,2.0,0
5113591,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-14526,-254,1,0,0,0,Cleaning staff,2.0,0
5096192,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-15490,-3445,1,0,0,0,,2.0,0
5113371,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,-18979,365243,1,0,1,0,,3.0,0
5091281,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13645,-5374,1,0,0,0,Laborers,2.0,1
5024504,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-14210,-1128,1,0,0,0,Private service staff,2.0,0
5115828,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-12846,-164,1,0,0,0,Managers,2.0,0
5117572,F,Y,N,0,112500.0,Working,Higher education,Married,House / apartment,-11796,-2134,1,0,0,0,Laborers,2.0,0
5067602,F,N,Y,0,207000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22227,365243,1,0,0,1,,1.0,0
5116223,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13037,-200,1,0,0,0,Laborers,4.0,0
5022672,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862,-2135,1,1,0,0,Laborers,1.0,0
5112606,F,N,Y,0,135000.0,State servant,Higher education,Married,House / apartment,-18964,-8671,1,0,1,0,Core staff,2.0,0
5042143,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0,0
5062272,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Separated,House / apartment,-11958,-2816,1,0,0,0,Medicine staff,1.0,0
5009308,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,0
5022549,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11984,-2043,1,0,0,1,Core staff,1.0,0
5029356,F,Y,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-14399,-1266,1,0,0,1,Sales staff,1.0,0
5104848,F,Y,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-11816,-1600,1,0,0,0,Accountants,4.0,0
5092118,F,N,Y,0,193500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21757,365243,1,0,0,0,,2.0,0
5042028,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11496,-1737,1,1,0,0,Laborers,2.0,0
5125509,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,0
5068187,F,N,Y,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21737,365243,1,0,0,0,,2.0,0
5053702,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17880,-9858,1,0,0,0,Cooking staff,2.0,0
5062032,F,Y,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-9688,-593,1,0,1,1,,1.0,0
5118069,F,Y,N,0,126000.0,Pensioner,Higher education,Civil marriage,House / apartment,-24932,365243,1,0,1,0,,2.0,0
5028243,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-18042,-1603,1,0,1,1,Laborers,1.0,0
5142713,F,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20669,-13102,1,1,0,0,Medicine staff,1.0,0
5126142,M,Y,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15904,-3787,1,0,0,0,Laborers,4.0,0
5054162,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13902,-1703,1,1,0,0,High skill tech staff,2.0,0
5065766,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14402,-1059,1,0,0,1,Sales staff,2.0,0
5053374,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11084,-2697,1,0,0,0,Managers,2.0,0
5067529,F,Y,Y,0,157500.0,State servant,Higher education,Civil marriage,House / apartment,-13783,-2058,1,0,0,1,Core staff,2.0,0
5112895,F,N,Y,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-13854,-409,1,0,0,0,Laborers,4.0,0
5038826,M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-9109,-595,1,0,0,1,Laborers,3.0,0
5009152,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0,0
5061612,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-11378,-867,1,0,1,0,Drivers,3.0,0
5085844,M,Y,Y,0,139500.0,Working,Secondary / secondary special,Separated,House / apartment,-14031,-169,1,0,0,0,High skill tech staff,1.0,0
5061371,F,N,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17068,-8325,1,0,0,0,Laborers,2.0,0
5089148,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-14228,-5330,1,0,1,0,,2.0,0
5125174,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15023,-438,1,0,0,0,Laborers,2.0,0
5024405,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-15090,-3138,1,0,0,0,Sales staff,3.0,0
5009788,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,1,0,1,0,,1.0,0
5115825,F,Y,Y,0,742500.0,Pensioner,Higher education,Separated,House / apartment,-21792,365243,1,0,0,0,,1.0,0
5145695,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,-9444,-663,1,1,1,0,,1.0,0
5009487,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4.0,0
5100278,M,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18459,-826,1,0,0,0,,2.0,0
5150077,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,Rented apartment,-10821,-2847,1,0,0,0,Managers,3.0,0
5010835,M,Y,Y,2,139500.0,Working,Secondary / secondary special,Married,House / apartment,-17281,-5578,1,1,0,0,Drivers,4.0,0
